contrato_id,eap_id,fornecedor_id,fornecedor_nome,tipo_servico,categoria_contratacao,eap_padrao,valor_contratado,dt_assinatura,dt_vigencia_fim,vigencia_meses,num_aditivos,aditivos_valor_total,teve_rescisao,motivo_rescisao,dt_rescisao,num_penalidades,teve_atraso,dias_atraso_total,nota_fornecedor,porte_fornecedor
CT-2024-01720,EAP-2023-02185,FORN-0244,Fast Telecomunicações Eireli,Facilities - Limpeza,Contratação Direta,Contratação Direta Exceto Limite de Valor,436524.96,2024-01-06,2026-12-21,36,0,0.0,False,,,0,False,0,8.2,Grande
CT-2023-01721,EAP-2022-02186,FORN-0244,Fast Telecomunicações Eireli,TI - Infraestrutura,Licitação,Contratação de Serviços,175789.79,2023-01-01,2023-06-30,6,0,0.0,False,,,0,False,0,8.2,Grande
CT-2023-01722,EAP-2023-02187,FORN-0120,Max Serviços Ltda,Facilities - Limpeza,Contratação Direta,Contratação Direta por Limite de Valor,69199.59,2023-07-23,2024-07-17,12,2,-3949.85,True,Qualidade abaixo do especificado,2024-02-09,0,False,0,9.8,Médio
CT-2024-01723,EAP-2024-02188,FORN-0003,Sul Serviços ME,Consultoria - Jurídica,Licitação,Contratação de Serviços,205937.95,2024-05-18,2025-05-13,12,0,0.0,False,,,0,False,0,7.5,Médio
CT-2023-01724,EAP-2023-02190,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Contratação Direta,Contratação Direta por Limite de Valor,168855.69,2023-12-01,2025-11-20,24,2,0.0,False,,,0,True,8,6.9,EPP
CT-2025-01725,EAP-2025-02191,FORN-0026,Ultra Transporte ME,Engenharia - Manutenção,Licitação,ARP Bens,2632269.71,2025-11-29,2026-11-24,12,2,825711.65,False,,,0,False,0,6.7,Grande
CT-2024-01726,EAP-2024-02192,FORN-0276,Super Logística ME,TI - Desenvolvimento,Inexigibilidade,Inexigibilidade,82852.87,2024-11-18,2026-11-08,24,0,0.0,False,,,0,False,0,7.6,Grande
CT-2023-01727,EAP-2023-02193,FORN-0057,Sigma Administração Ltda,TI - Infraestrutura,Licitação,ARP Bens,282192.54,2023-08-16,2025-08-05,24,0,0.0,False,,,0,False,0,9.3,Médio
CT-2022-01728,EAP-2022-02194,FORN-0029,Delta Gestão S.A.,TI - Desenvolvimento,Licitação,ARP Bens,674549.48,2022-12-08,2024-11-27,24,4,-86381.74,False,,,0,False,0,7.6,EPP
CT-2022-01729,EAP-2022-02195,FORN-0113,Sigma Serviços ME,TI - Desenvolvimento,Contratação Direta,Contratação Direta Exceto Limite de Valor,702914.59,2022-12-02,2024-11-21,24,1,0.0,False,,,0,False,0,8.3,ME
CT-2022-01730,EAP-2022-02196,FORN-0057,Sigma Administração Ltda,TI - Infraestrutura,Licitação,Contratação de Serviços,219929.78,2022-11-22,2023-05-21,6,0,0.0,False,,,0,False,0,9.3,Médio
CT-2025-01731,EAP-2025-02197,FORN-0207,Beta Gestão Eireli,Logística - Transporte,Contratação Direta,Contratação Direta Exceto Limite de Valor,24024.07,2025-02-24,2027-02-14,24,0,0.0,False,,,0,False,0,6.6,EPP
CT-2023-01732,EAP-2022-02198,FORN-0005,Sul Construções ME,Treinamento e Capacitação,Licitação,ARP Bens,127557.5,2023-03-11,2024-03-05,12,1,0.0,False,,,0,True,33,5.8,ME
CT-2023-01733,EAP-2023-02199,FORN-0282,Tech Facilities EPP,Material de Escritório,Licitação,ARP Bens,34618.65,2023-05-29,2023-11-25,6,0,0.0,False,,,0,False,0,6.5,EPP
CT-2023-01734,EAP-2023-02200,FORN-0032,Ultra Telecomunicações Ltda,Consultoria - Gestão,Contratação Direta,Contratação Direta Exceto Limite de Valor,702965.96,2023-02-16,2024-02-11,12,0,0.0,False,,,1,False,0,6.4,EPP
CT-2024-01735,EAP-2024-02201,FORN-0110,Super Serviços EPP,Logística - Armazenagem,Contratação Direta,Contratação Direta Exceto Limite de Valor,27070.3,2024-08-11,2025-08-06,12,1,-2153.12,False,,,0,False,0,8.2,EPP
CT-2024-01736,EAP-2024-02202,FORN-0019,Fast Engenharia Eireli,Marketing e Comunicação,Contratação Direta,Contratação Direta por Limite de Valor,139647.83,2024-07-23,2026-07-13,24,1,0.0,False,,,0,False,0,7.5,Grande
CT-2023-01737,EAP-2023-02204,FORN-0222,Prime Telecomunicações EPP,Engenharia - Obras,Contratação Direta,Contratação Direta por Limite de Valor,75506.13,2023-08-24,2024-08-18,12,4,23874.58,False,,,0,False,0,5.8,Grande
CT-2022-01738,EAP-2022-02205,FORN-0167,Oeste Limpeza Eireli,Facilities - Limpeza,Licitação,ARP Bens,12252.21,2022-05-19,2025-05-03,36,0,0.0,False,,,0,False,0,8.9,ME
CT-2025-01739,EAP-2025-02206,FORN-0046,Oeste Tecnologia Eireli,Marketing e Comunicação,Licitação,Contratação de Serviços,45367.01,2025-09-17,2026-09-12,12,0,0.0,False,,,0,True,24,10.0,Médio
CT-2024-01740,EAP-2024-02208,FORN-0094,Nacional Administração S.A.,TI - Desenvolvimento,Licitação,ARP Engenharia,170388.3,2024-07-23,2025-01-19,6,0,0.0,False,,,0,False,0,7.1,ME
CT-2024-01741,EAP-2024-02209,FORN-0003,Sul Serviços ME,Consultoria - Jurídica,Licitação,Contratação de Serviços,85342.62,2024-08-27,2025-08-22,12,0,0.0,False,,,0,False,0,7.5,Médio
CT-2023-01742,EAP-2022-02210,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Licitação,Contratação de Serviços,572244.96,2023-05-02,2023-10-29,6,1,0.0,False,,,0,False,0,8.1,ME
CT-2025-01743,EAP-2025-02211,FORN-0254,Leste Sistemas EPP,TI - Infraestrutura,Inexigibilidade,Inexigibilidade,928355.63,2025-08-08,2026-08-03,12,2,0.0,False,,,0,True,47,6.9,ME
CT-2023-01744,EAP-2023-02212,FORN-0113,Sigma Serviços ME,TI - Desenvolvimento,Contratação Direta,Contratação Direta Exceto Limite de Valor,586474.31,2023-10-24,2024-10-18,12,0,0.0,False,,,0,False,0,8.3,ME
CT-2022-01745,EAP-2022-02213,FORN-0290,Smart Transporte Eireli,Logística - Transporte,Inexigibilidade,Inexigibilidade,71498.31,2022-02-15,2024-02-05,24,0,0.0,True,Interesse público superveniente,2023-02-11,2,False,0,8.0,ME
CT-2022-01746,EAP-2022-02214,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Licitação,Contratação de Serviços,35714.95,2022-09-01,2025-08-16,36,0,0.0,False,,,0,False,0,6.9,EPP
CT-2023-01747,EAP-2023-02215,FORN-0300,Beta Manutenção Eireli,Engenharia - Manutenção,Contratação Direta,Contratação Direta Exceto Limite de Valor,654454.18,2023-06-11,2025-05-31,24,2,0.0,False,,,0,False,0,7.4,EPP
CT-2023-01748,EAP-2023-02216,FORN-0126,Sul Segurança Ltda,TI - Infraestrutura,Contratação Direta,Contratação Direta Exceto Limite de Valor,737647.99,2023-03-09,2025-02-26,24,1,0.0,False,,,0,True,15,4.7,EPP
CT-2024-01749,EAP-2024-02217,FORN-0003,Sul Serviços ME,Consultoria - Jurídica,Licitação,Contratação de Serviços,328910.44,2024-05-09,2025-05-04,12,1,0.0,False,,,0,False,0,7.5,Médio
CT-2022-01750,EAP-2022-02218,FORN-0146,Pro Tecnologia S.A.,Engenharia - Obras,Contratação Direta,Contratação Direta por Limite de Valor,391865.83,2022-09-14,2024-03-07,18,1,0.0,False,,,0,False,0,10.0,Grande
CT-2023-01751,EAP-2023-02219,FORN-0287,Central Segurança Eireli,Logística - Transporte,Licitação,Contratação de Serviços,745502.09,2023-07-17,2024-07-11,12,0,0.0,False,,,1,True,85,5.4,EPP
CT-2023-01752,EAP-2023-02220,FORN-0049,Brasil Digital S.A.,Engenharia - Obras,Licitação,Contratação de Serviços,782940.8,2023-04-28,2024-10-19,18,0,0.0,False,,,0,False,0,10.0,EPP
CT-2025-01753,EAP-2025-02221,FORN-0003,Sul Serviços ME,TI - Licenciamento,Licitação,Contratação de Serviços,925804.26,2025-08-19,2027-08-09,24,1,0.0,False,,,0,False,0,7.5,Médio
CT-2025-01754,EAP-2025-02222,FORN-0246,Norte Gestão Eireli,Consultoria - Gestão,Licitação,Contratação de Serviços,39220.67,2025-11-14,2026-11-09,12,0,0.0,False,,,0,False,0,7.6,Grande
CT-2023-01755,EAP-2022-02223,FORN-0047,Super Construções S.A.,Consultoria - Jurídica,Inexigibilidade,Inexigibilidade,200829.3,2023-02-19,2024-02-14,12,2,-5360.16,False,,,0,False,0,6.3,Grande
CT-2025-01756,EAP-2025-02224,FORN-0195,Central Tecnologia Eireli,Engenharia - Obras,Contratação Direta,Contratação Direta Exceto Limite de Valor,34807.33,2025-07-11,2027-01-02,18,0,0.0,False,,,0,False,0,7.2,EPP
CT-2024-01757,EAP-2023-02225,FORN-0031,Norte Logística Eireli,TI - Infraestrutura,Licitação,ARP Engenharia,116758.85,2024-02-20,2026-02-09,24,1,0.0,False,,,0,False,0,7.9,Grande
CT-2024-01758,EAP-2024-02227,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Inexigibilidade,Inexigibilidade,80060.76,2024-04-13,2026-04-03,24,2,-7879.68,True,Qualidade abaixo do especificado,2025-07-30,3,False,0,8.7,EPP
CT-2023-01759,EAP-2023-02229,FORN-0026,Ultra Transporte ME,Treinamento e Capacitação,Licitação,Contratação de Serviços,665284.74,2023-09-01,2024-08-26,12,1,0.0,False,,,0,False,0,6.7,Grande
CT-2025-01760,EAP-2025-02230,FORN-0222,Prime Telecomunicações EPP,Engenharia - Obras,Licitação,Contratação de Serviços,715911.59,2025-06-18,2027-06-08,24,0,0.0,False,,,3,True,30,5.8,Grande
CT-2022-01761,EAP-2022-02232,FORN-0022,Smart Gestão Ltda,Seguros,Licitação,ARP Bens,25807.93,2022-04-08,2024-03-28,24,0,0.0,False,,,1,False,0,7.5,EPP
CT-2024-01762,EAP-2024-02234,FORN-0099,Fast Engenharia ME,TI - Infraestrutura,Licitação,Contratação de Serviços,13676.16,2024-09-19,2025-03-18,6,1,1941.66,False,,,0,False,0,6.8,Médio
CT-2022-01763,EAP-2022-02237,FORN-0123,Net Logística Ltda,Marketing e Comunicação,Licitação,Contratação de Serviços,54115.05,2022-04-12,2022-10-09,6,1,11859.59,False,,,0,False,0,7.2,EPP
CT-2025-01764,EAP-2025-02238,FORN-0286,Sul Telecomunicações Ltda,Engenharia - Manutenção,Licitação,ARP Bens,154115.14,2025-07-22,2027-01-13,18,2,-15750.26,False,,,0,False,0,5.4,EPP
CT-2025-01765,EAP-2025-02239,FORN-0202,Pro Limpeza S.A.,Facilities - Limpeza,Licitação,Contratação de Serviços,57821.11,2025-11-19,2026-11-14,12,2,0.0,False,,,0,False,0,9.2,Grande
CT-2024-01766,EAP-2023-02241,FORN-0018,Top Gestão EPP,TI - Licenciamento,Licitação,ARP Engenharia,37095.37,2024-02-06,2025-01-31,12,2,-4634.62,True,Qualidade abaixo do especificado,2024-07-03,0,False,0,7.8,Médio
CT-2022-01767,EAP-2022-02242,FORN-0015,Fast Limpeza Eireli,Segurança Patrimonial,Licitação,ARP Engenharia,97592.13,2022-06-17,2023-06-12,12,0,0.0,False,,,0,False,0,5.4,ME
CT-2024-01768,EAP-2023-02244,FORN-0081,Brasil Gestão S.A.,Consultoria - Gestão,Licitação,ARP Bens,405222.05,2024-01-30,2025-01-24,12,1,0.0,False,,,0,True,84,10.0,Médio
CT-2022-01769,EAP-2022-02245,FORN-0208,Delta Construções EPP,Consultoria - Gestão,Contratação Direta,Contratação Direta por Limite de Valor,231485.45,2022-09-08,2023-09-03,12,0,0.0,True,Atraso reiterado na entrega,2023-04-30,0,False,0,7.5,EPP
CT-2024-01770,EAP-2024-02246,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Licitação,Contratação de Serviços,511520.06,2024-11-01,2025-10-27,12,0,0.0,False,,,0,False,0,8.1,ME
CT-2026-01771,EAP-2025-02247,FORN-0105,Elite Engenharia Eireli,Material de Escritório,Licitação,Contratação de Serviços,19448.95,2026-01-15,2026-07-14,6,0,0.0,False,,,0,False,0,7.5,Médio
CT-2022-01772,EAP-2022-02248,FORN-0120,Max Serviços Ltda,TI - Desenvolvimento,Licitação,Contratação de Serviços,21331.3,2022-04-12,2022-10-09,6,2,3044.12,False,,,0,False,0,9.8,Médio
CT-2022-01773,EAP-2022-02249,FORN-0003,Sul Serviços ME,Consultoria - Jurídica,Contratação Direta,Contratação Direta Exceto Limite de Valor,62472.43,2022-11-20,2023-05-19,6,0,0.0,False,,,2,False,0,7.5,Médio
CT-2024-01774,EAP-2024-02252,FORN-0168,Mega Digital Eireli,TI - Infraestrutura,Contratação Direta,Contratação Direta Exceto Limite de Valor,429641.12,2024-10-12,2025-04-10,6,4,0.0,False,,,0,False,0,7.6,Grande
CT-2024-01775,EAP-2024-02253,FORN-0103,Omega Engenharia EPP,Facilities - Recepção,Licitação,Contratação de Serviços,409684.73,2024-11-01,2026-10-22,24,0,0.0,False,,,0,False,0,7.5,Médio
CT-2024-01776,EAP-2024-02254,FORN-0207,Beta Gestão Eireli,Engenharia - Manutenção,Contratação Direta,Contratação Direta por Limite de Valor,1748058.22,2024-06-27,2025-06-22,12,0,0.0,True,Atraso reiterado na entrega,2025-01-18,0,False,0,6.6,EPP
CT-2025-01777,EAP-2025-02255,FORN-0058,Oeste Consultoria S.A.,Engenharia - Obras,Licitação,Contratação de Serviços,363279.7,2025-06-20,2027-06-10,24,3,0.0,False,,,0,False,0,5.6,Médio
CT-2025-01778,EAP-2025-02257,FORN-0094,Nacional Administração S.A.,TI - Desenvolvimento,Licitação,Contratação de Serviços,25731.6,2025-10-30,2026-04-28,6,0,0.0,False,,,0,False,0,7.1,ME
CT-2023-01779,EAP-2022-02258,FORN-0005,Sul Construções ME,Facilities - Vigilância,Licitação,Contratação de Serviços,60553.72,2023-01-27,2026-01-11,36,0,0.0,False,,,0,False,0,5.8,ME
CT-2024-01780,EAP-2023-02259,FORN-0123,Net Logística Ltda,Marketing e Comunicação,Licitação,Contratação de Serviços,38824.43,2024-01-06,2025-12-26,24,2,0.0,False,,,3,False,0,7.2,EPP
CT-2024-01781,EAP-2024-02260,FORN-0017,Nacional Digital EPP,Engenharia - Obras,Licitação,Contratação de Serviços,198582.82,2024-12-02,2025-11-27,12,0,0.0,True,Interesse público superveniente,2025-08-18,1,False,0,9.6,Grande
CT-2023-01782,EAP-2023-02261,FORN-0036,Sol Transporte S.A.,Engenharia - Obras,Licitação,ARP Bens,87181.85,2023-09-16,2024-09-10,12,0,0.0,False,,,0,False,0,9.0,ME
CT-2025-01783,EAP-2024-02262,FORN-0003,Sul Serviços ME,TI - Licenciamento,Inexigibilidade,Inexigibilidade,444692.03,2025-01-24,2027-01-14,24,0,0.0,False,,,0,False,0,7.5,Médio
CT-2023-01784,EAP-2023-02263,FORN-0052,Nacional Soluções EPP,TI - Desenvolvimento,Licitação,Contratação de Serviços,706495.32,2023-12-24,2024-12-18,12,3,173855.12,True,Inadimplência do fornecedor,2024-05-07,1,True,55,9.1,Médio
CT-2023-01785,EAP-2023-02264,FORN-0299,Super Limpeza ME,Treinamento e Capacitação,Licitação,ARP Engenharia,10037.1,2023-11-27,2024-05-25,6,0,0.0,False,,,0,True,55,6.5,Grande
CT-2022-01786,EAP-2022-02266,FORN-0176,Fast Gestão S.A.,Facilities - Limpeza,Licitação,ARP Bens,344071.21,2022-05-19,2024-05-08,24,0,0.0,False,,,0,False,0,10.0,EPP
CT-2025-01787,EAP-2025-02267,FORN-0189,Sol Telecomunicações Ltda,TI - Infraestrutura,Licitação,ARP Engenharia,322114.9,2025-06-30,2027-06-20,24,0,0.0,False,,,0,False,0,6.0,ME
CT-2025-01788,EAP-2025-02268,FORN-0080,Brasil Digital Ltda,Marketing e Comunicação,Contratação Direta,Contratação Direta Exceto Limite de Valor,93195.24,2025-11-30,2026-11-25,12,0,0.0,False,,,0,True,40,7.5,EPP
CT-2023-01789,EAP-2023-02269,FORN-0142,Global Sistemas EPP,Engenharia - Obras,Licitação,ARP Bens,81544.84,2023-11-10,2025-10-30,24,0,0.0,False,,,0,True,48,6.1,EPP
CT-2022-01790,EAP-2022-02270,FORN-0072,Master Manutenção EPP,TI - Desenvolvimento,Contratação Direta,Contratação Direta Exceto Limite de Valor,288694.48,2022-04-07,2023-04-02,12,1,0.0,False,,,0,False,0,7.5,ME
CT-2025-01791,EAP-2025-02271,FORN-0151,Nacional Tecnologia Eireli,TI - Infraestrutura,Licitação,ARP Bens,466564.16,2025-11-07,2026-11-02,12,1,-58775.38,False,,,1,False,0,9.2,Grande
CT-2024-01792,EAP-2024-02272,FORN-0167,Oeste Limpeza Eireli,Logística - Armazenagem,Licitação,ARP Engenharia,455063.91,2024-12-19,2025-12-14,12,1,0.0,True,Falência/recuperação judicial do fornecedor,2025-05-16,2,True,25,8.9,ME
CT-2024-01793,EAP-2024-02273,FORN-0120,Max Serviços Ltda,Facilities - Recepção,Contratação Direta,Contratação Direta Exceto Limite de Valor,349020.65,2024-06-02,2026-05-23,24,0,0.0,False,,,0,True,50,9.8,Médio
CT-2022-01794,EAP-2022-02276,FORN-0003,Sul Serviços ME,TI - Licenciamento,Contratação Direta,Contratação Direta por Limite de Valor,459801.25,2022-10-08,2024-09-27,24,3,0.0,False,,,0,False,0,7.5,Médio
CT-2024-01795,EAP-2024-02277,FORN-0283,Max Manutenção ME,Facilities - Recepção,Inexigibilidade,Inexigibilidade,57247.34,2024-04-29,2026-04-19,24,0,0.0,False,,,0,False,0,8.7,Grande
CT-2023-01796,EAP-2023-02278,FORN-0087,Master Sistemas S.A.,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,44652.09,2023-05-03,2025-04-22,24,2,4944.42,False,,,0,False,0,9.8,EPP
CT-2023-01797,EAP-2023-02280,FORN-0018,Top Gestão EPP,TI - Licenciamento,Contratação Direta,Contratação Direta por Limite de Valor,353329.8,2023-02-03,2023-08-02,6,0,0.0,False,,,0,False,0,7.8,Médio
CT-2024-01798,EAP-2023-02282,FORN-0024,Delta Segurança Eireli,Treinamento e Capacitação,Licitação,ARP Bens,29335.11,2024-01-05,2025-12-25,24,2,3346.21,False,,,2,False,0,10.0,ME
CT-2024-01799,EAP-2024-02284,FORN-0276,Super Logística ME,TI - Desenvolvimento,Licitação,Contratação de Serviços,14922.55,2024-11-19,2026-11-09,24,0,0.0,False,,,0,False,0,7.6,Grande
CT-2022-01800,EAP-2022-02285,FORN-0017,Nacional Digital EPP,Segurança Patrimonial,Licitação,ARP Bens,234820.55,2022-04-30,2024-04-19,24,0,0.0,False,,,0,False,0,9.6,Grande
CT-2022-01801,EAP-2022-02288,FORN-0138,Elite Infraestrutura ME,Facilities - Limpeza,Licitação,Contratação de Serviços,145970.13,2022-09-27,2023-09-22,12,0,0.0,True,Falência/recuperação judicial do fornecedor,2023-03-06,1,True,9,7.9,ME
CT-2022-01802,EAP-2022-02289,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Contratação Direta,Contratação Direta por Limite de Valor,396159.97,2022-07-13,2023-07-08,12,0,0.0,False,,,0,False,0,8.1,ME
CT-2024-01803,EAP-2024-02290,FORN-0120,Max Serviços Ltda,TI - Desenvolvimento,Licitação,Contratação de Serviços,1874106.62,2024-07-16,2026-07-06,24,1,0.0,True,Descumprimento de cláusula contratual,2025-04-27,0,False,0,9.8,Médio
CT-2025-01804,EAP-2024-02291,FORN-0052,Nacional Soluções EPP,TI - Desenvolvimento,Licitação,ARP Bens,5781289.05,2025-03-24,2026-03-19,12,0,0.0,False,,,0,False,0,9.1,Médio
CT-2023-01805,EAP-2023-02292,FORN-0240,Smart Transporte EPP,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,128650.75,2023-03-19,2025-03-08,24,1,-18949.39,True,Descumprimento de cláusula contratual,2023-08-23,1,False,0,5.5,Grande
CT-2023-01806,EAP-2023-02293,FORN-0010,Master Soluções EPP,Facilities - Limpeza,Inexigibilidade,Inexigibilidade,74297.9,2023-06-04,2025-05-24,24,0,0.0,False,,,0,True,66,5.1,EPP
CT-2025-01807,EAP-2025-02294,FORN-0092,Delta Serviços EPP,Engenharia - Obras,Licitação,ARP Bens,484290.76,2025-09-25,2026-03-24,6,0,0.0,False,,,0,False,0,9.1,ME
CT-2024-01808,EAP-2024-02295,FORN-0005,Sul Construções ME,Facilities - Vigilância,Licitação,Contratação de Serviços,4826.77,2024-04-04,2027-03-20,36,1,0.0,True,Inadimplência do fornecedor,2025-12-20,1,False,0,5.8,ME
CT-2026-01809,EAP-2025-02297,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Licitação,Contratação de Serviços,73271.78,2026-03-09,2027-03-04,12,0,0.0,False,,,0,False,0,8.7,EPP
CT-2024-01810,EAP-2024-02298,FORN-0198,Master Segurança Eireli,Facilities - Limpeza,Licitação,ARP Bens,84074.54,2024-11-10,2027-10-26,36,3,3722.73,False,,,1,False,0,6.8,EPP
CT-2025-01811,EAP-2025-02299,FORN-0283,Max Manutenção ME,Facilities - Recepção,Licitação,Contratação de Serviços,383824.9,2025-12-23,2028-12-07,36,2,-47789.25,False,,,0,True,10,8.7,Grande
CT-2025-01812,EAP-2025-02300,FORN-0018,Top Gestão EPP,TI - Licenciamento,Licitação,ARP Bens,220664.36,2025-11-07,2026-05-06,6,0,0.0,False,,,0,False,0,7.8,Médio
CT-2025-01813,EAP-2025-02301,FORN-0015,Fast Limpeza Eireli,Facilities - Vigilância,Inexigibilidade,Inexigibilidade,726734.03,2025-09-29,2027-09-19,24,0,0.0,False,,,1,True,45,5.4,ME
CT-2022-01814,EAP-2022-02302,FORN-0003,Sul Serviços ME,TI - Licenciamento,Contratação Direta,Contratação Direta Exceto Limite de Valor,257132.69,2022-02-14,2023-02-09,12,0,0.0,False,,,0,False,0,7.5,Médio
CT-2023-01815,EAP-2022-02303,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Licitação,ARP Bens,66568.59,2023-02-10,2024-02-05,12,0,0.0,False,,,0,False,0,6.9,EPP
CT-2025-01816,EAP-2024-02304,FORN-0087,Master Sistemas S.A.,Facilities - Limpeza,Licitação,Contratação de Serviços,216477.59,2025-04-10,2027-03-31,24,0,0.0,False,,,1,False,0,9.8,EPP
CT-2025-01817,EAP-2025-02305,FORN-0168,Mega Digital Eireli,Engenharia - Manutenção,Licitação,Contratação de Serviços,211170.76,2025-05-18,2027-05-08,24,0,0.0,False,,,0,False,0,7.6,Grande
CT-2023-01818,EAP-2023-02307,FORN-0114,Fast Limpeza S.A.,Logística - Transporte,Licitação,Contratação de Serviços,164434.36,2023-04-15,2025-04-04,24,0,0.0,False,,,0,False,0,9.4,Médio
CT-2023-01819,EAP-2022-02309,FORN-0148,Norte Engenharia EPP,Consultoria - Gestão,Contratação Direta,Contratação Direta Exceto Limite de Valor,289496.22,2023-01-26,2024-01-21,12,0,0.0,False,,,0,False,0,7.2,Médio
CT-2022-01820,EAP-2022-02310,FORN-0216,Premium Digital EPP,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,290234.4,2022-10-03,2023-04-01,6,0,0.0,False,,,0,False,0,6.2,EPP
CT-2023-01821,EAP-2023-02312,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Contratação Direta,Contratação Direta Exceto Limite de Valor,2756668.47,2023-07-18,2025-07-07,24,0,0.0,False,,,0,False,0,8.1,ME
CT-2025-01822,EAP-2025-02316,FORN-0001,Express Engenharia Ltda,Logística - Transporte,Licitação,ARP Bens,262642.72,2025-07-30,2026-07-25,12,2,25736.34,False,,,1,False,0,5.8,EPP
CT-2024-01823,EAP-2024-02317,FORN-0158,Delta Serviços ME,Marketing e Comunicação,Licitação,ARP Bens,137283.43,2024-04-26,2026-04-16,24,2,-16960.83,False,,,0,False,0,8.6,EPP
CT-2022-01824,EAP-2022-02318,FORN-0143,Mega Administração Ltda,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,578282.64,2022-07-03,2023-06-28,12,0,0.0,False,,,0,False,0,7.2,Grande
CT-2025-01825,EAP-2025-02320,FORN-0196,Sul Administração S.A.,TI - Infraestrutura,Licitação,ARP Engenharia,647646.68,2025-07-27,2027-07-17,24,0,0.0,False,,,0,True,47,6.4,ME
CT-2024-01826,EAP-2024-02322,FORN-0094,Nacional Administração S.A.,TI - Desenvolvimento,Contratação Direta,Contratação Direta por Limite de Valor,458433.23,2024-09-07,2026-08-28,24,2,0.0,False,,,0,False,0,7.1,ME
CT-2023-01827,EAP-2023-02323,FORN-0272,Norte Facilities Ltda,TI - Infraestrutura,Licitação,ARP Bens,204164.96,2023-12-27,2024-12-21,12,0,0.0,False,,,0,False,0,9.1,ME
CT-2022-01828,EAP-2022-02324,FORN-0285,Leste Construções ME,TI - Desenvolvimento,Licitação,Contratação de Serviços,305195.77,2022-08-06,2024-07-26,24,3,54114.86,False,,,0,False,0,8.0,Médio
CT-2024-01829,EAP-2024-02325,FORN-0003,Sul Serviços ME,Consultoria - Jurídica,Licitação,ARP Engenharia,235161.52,2024-06-04,2025-05-30,12,1,0.0,False,,,0,False,0,7.5,Médio
CT-2025-01830,EAP-2025-02326,FORN-0241,Central Tecnologia ME,Engenharia - Manutenção,Licitação,ARP Bens,2036832.21,2025-08-02,2027-01-24,18,0,0.0,False,,,0,True,19,7.6,EPP
CT-2024-01831,EAP-2024-02328,FORN-0015,Fast Limpeza Eireli,Segurança Patrimonial,Licitação,Contratação de Serviços,4554.27,2024-12-17,2027-12-02,36,0,0.0,False,,,0,False,0,5.4,ME
CT-2022-01832,EAP-2022-02330,FORN-0157,Sigma Facilities EPP,Marketing e Comunicação,Licitação,Contratação de Serviços,19858.62,2022-07-14,2023-07-09,12,0,0.0,False,,,0,False,0,8.2,EPP
CT-2025-01833,EAP-2025-02331,FORN-0043,Ultra Manutenção Eireli,TI - Desenvolvimento,Licitação,ARP Bens,62990.04,2025-08-05,2027-07-26,24,0,0.0,False,,,0,False,0,6.9,EPP
CT-2023-01834,EAP-2023-02332,FORN-0194,Super Digital Eireli,Engenharia - Obras,Contratação Direta,Contratação Direta por Limite de Valor,201703.16,2023-09-15,2025-03-08,18,2,-26492.04,False,,,0,False,0,6.8,Médio
CT-2022-01835,EAP-2022-02333,FORN-0035,Net Segurança Eireli,Consultoria - Gestão,Contratação Direta,Contratação Direta Exceto Limite de Valor,104137.07,2022-07-05,2023-01-01,6,0,0.0,False,,,1,False,0,6.1,ME
CT-2025-01836,EAP-2025-02335,FORN-0005,Sul Construções ME,Facilities - Vigilância,Licitação,Contratação de Serviços,46809.97,2025-04-10,2027-03-31,24,0,0.0,False,,,0,False,0,5.8,ME
CT-2025-01837,EAP-2025-02336,FORN-0127,Ultra Administração EPP,Engenharia - Obras,Licitação,Contratação de Serviços,74406.64,2025-11-03,2027-04-27,18,3,-8718.29,False,,,0,False,0,5.5,EPP
CT-2025-01838,EAP-2025-02339,FORN-0047,Super Construções S.A.,Engenharia - Obras,Licitação,Contratação de Serviços,90357.49,2025-09-28,2026-09-23,12,3,14953.62,True,Qualidade abaixo do especificado,2026-02-05,0,False,0,6.3,Grande
CT-2025-01839,EAP-2025-02340,FORN-0018,Top Gestão EPP,Facilities - Limpeza,Licitação,Contratação de Serviços,31213.22,2025-05-01,2028-04-15,36,2,0.0,False,,,0,False,0,7.8,Médio
CT-2022-01840,EAP-2022-02341,FORN-0015,Fast Limpeza Eireli,Facilities - Vigilância,Licitação,ARP Bens,94150.55,2022-05-01,2024-04-20,24,2,0.0,False,,,0,False,0,5.4,ME
CT-2024-01841,EAP-2024-02342,FORN-0196,Sul Administração S.A.,TI - Infraestrutura,Contratação Direta,Contratação Direta Exceto Limite de Valor,11008.1,2024-05-20,2025-05-15,12,0,0.0,False,,,0,True,15,6.4,ME
