eap_id,eap_padrao,etapa_seq,etapa_nome,dt_inicio,dt_fim,duracao_dias,status_etapa,responsavel
EAP-2024-01996,Contratação de Serviços,6,Sessão de Disputa,2024-08-28,2024-08-29,1.0,Concluída,Pregoeiro
EAP-2024-01996,Contratação de Serviços,7,Habilitação,2024-08-29,2024-09-05,7.0,Concluída,Pregoeiro
EAP-2024-01996,Contratação de Serviços,8,Declaração de Vencedor,2024-09-05,2024-09-07,2.0,Concluída,Pregoeiro
EAP-2024-01996,Contratação de Serviços,9,Convocação para Assinatura,2024-09-07,2024-09-17,10.0,Concluída,Gestor do Contrato
EAP-2024-01996,Contratação de Serviços,10,Assinatura do Contrato,2024-09-17,2024-09-21,4.0,Concluída,Ordenador
EAP-2025-01997,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2025-07-24,2025-08-16,23.0,Concluída,Equipe Técnica
EAP-2025-01997,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2025-08-16,2025-08-25,9.0,Concluída,Equipe Técnica
EAP-2025-01997,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2025-08-25,2025-08-30,5.0,Concluída,Equipe Técnica
EAP-2025-01997,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,2025-08-30,2025-09-07,8.0,Concluída,Ordenador
EAP-2025-01997,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,2025-09-07,2025-09-13,6.0,Concluída,Gestor do Contrato
EAP-2025-01997,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,2025-09-13,2025-09-15,2.0,Concluída,Ordenador
EAP-2023-01998,ARP Bens,1,Análise da Demanda,2023-09-14,2023-09-26,12.0,Concluída,Equipe Técnica
EAP-2023-01998,ARP Bens,2,Complementação de Informações,2023-09-26,2023-10-01,5.0,Concluída,Equipe Técnica
EAP-2023-01998,ARP Bens,3,Elaboração do Edital,2023-10-01,2023-10-23,22.0,Concluída,Equipe Técnica
EAP-2023-01998,ARP Bens,4,Publicação do Edital,2023-10-23,2023-10-24,1.0,Concluída,Pregoeiro
EAP-2023-01998,ARP Bens,5,Prazo de Elaboração das Propostas,2023-10-24,2023-11-05,12.0,Concluída,Externo
EAP-2023-01998,ARP Bens,6,Sessão de Disputa,2023-11-05,2023-11-06,1.0,Concluída,Pregoeiro
EAP-2023-01998,ARP Bens,7,Habilitação,2023-11-06,2023-11-15,9.0,Concluída,Pregoeiro
EAP-2023-01998,ARP Bens,8,Declaração de Vencedor,2023-11-15,2023-11-18,3.0,Concluída,Pregoeiro
EAP-2023-01998,ARP Bens,9,Convocação para Assinatura,2023-11-18,2023-11-26,8.0,Concluída,Gestor do Contrato
EAP-2023-01998,ARP Bens,10,Assinatura do Contrato,2023-11-26,2023-12-01,5.0,Concluída,Ordenador
EAP-2023-01999,ARP Bens,1,Análise da Demanda,2023-04-20,2023-04-27,7.0,Concluída,Equipe Técnica
EAP-2023-01999,ARP Bens,2,Complementação de Informações,2023-04-27,2023-05-05,8.0,Concluída,Equipe Técnica
EAP-2023-01999,ARP Bens,3,Elaboração do Edital,2023-05-05,2023-05-23,18.0,Concluída,Equipe Técnica
EAP-2023-01999,ARP Bens,4,Publicação do Edital,2023-05-23,2023-05-27,4.0,Concluída,Pregoeiro
EAP-2023-01999,ARP Bens,5,Prazo de Elaboração das Propostas,2023-05-27,2023-06-10,14.0,Concluída,Externo
EAP-2023-01999,ARP Bens,6,Sessão de Disputa,2023-06-10,2023-06-11,1.0,Concluída,Pregoeiro
EAP-2023-01999,ARP Bens,7,Habilitação,2023-06-11,2023-06-19,8.0,Concluída,Pregoeiro
EAP-2023-01999,ARP Bens,8,Declaração de Vencedor,2023-06-19,2023-06-24,5.0,Concluída,Pregoeiro
EAP-2023-01999,ARP Bens,9,Convocação para Assinatura,2023-06-24,2023-06-28,4.0,Concluída,Gestor do Contrato
EAP-2023-01999,ARP Bens,10,Assinatura do Contrato,2023-06-28,2023-07-04,6.0,Concluída,Ordenador
EAP-2023-02000,Contratação de Serviços,1,Análise da Demanda,2023-12-14,2023-12-26,12.0,Concluída,Equipe Técnica
EAP-2023-02000,Contratação de Serviços,2,Complementação de Informações,2023-12-26,2024-01-11,16.0,Concluída,Equipe Técnica
EAP-2023-02000,Contratação de Serviços,3,Elaboração do Edital,2024-01-11,2024-01-30,19.0,Concluída,Equipe Técnica
EAP-2023-02000,Contratação de Serviços,4,Publicação do Edital,2024-01-30,2024-02-01,2.0,Concluída,Pregoeiro
EAP-2023-02000,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2024-02-01,,,Em Andamento,Externo
EAP-2023-02000,Contratação de Serviços,6,Sessão de Disputa,,,,Pendente,Pregoeiro
EAP-2023-02000,Contratação de Serviços,7,Habilitação,,,,Pendente,Pregoeiro
EAP-2023-02000,Contratação de Serviços,8,Declaração de Vencedor,,,,Pendente,Pregoeiro
EAP-2023-02000,Contratação de Serviços,9,Convocação para Assinatura,,,,Pendente,Gestor do Contrato
EAP-2023-02000,Contratação de Serviços,10,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2025-02001,Inexigibilidade,1,Análise de Conformidade,2025-09-10,2025-09-22,12.0,Concluída,Equipe Técnica
EAP-2025-02001,Inexigibilidade,2,Justificativa de Inexigibilidade,2025-09-22,2025-09-25,3.0,Concluída,Equipe Técnica
EAP-2025-02001,Inexigibilidade,3,Ratificação,2025-09-25,2025-09-29,4.0,Concluída,Ordenador
EAP-2025-02001,Inexigibilidade,4,Convocação para Assinatura,2025-09-29,2025-10-05,6.0,Concluída,Gestor do Contrato
EAP-2025-02001,Inexigibilidade,5,Assinatura do Contrato,2025-10-05,2025-10-06,1.0,Concluída,Ordenador
EAP-2023-02002,ARP Engenharia,1,Análise da Demanda,2023-05-01,2023-05-26,25.0,Concluída,Equipe Técnica
EAP-2023-02002,ARP Engenharia,2,Complementação de Informações,2023-05-26,2023-06-01,6.0,Concluída,Equipe Técnica
EAP-2023-02002,ARP Engenharia,3,Elaboração do Edital,2023-06-01,2023-06-24,23.0,Concluída,Equipe Técnica
EAP-2023-02002,ARP Engenharia,4,Publicação do Edital,2023-06-24,2023-06-28,4.0,Concluída,Pregoeiro
EAP-2023-02002,ARP Engenharia,5,Prazo de Elaboração das Propostas,2023-06-28,2023-07-13,15.0,Concluída,Externo
EAP-2023-02002,ARP Engenharia,6,Sessão de Disputa,2023-07-13,2023-07-14,1.0,Concluída,Pregoeiro
EAP-2023-02002,ARP Engenharia,7,Habilitação,2023-07-14,2023-07-27,13.0,Concluída,Pregoeiro
EAP-2023-02002,ARP Engenharia,8,Declaração de Vencedor,2023-07-27,2023-08-03,7.0,Concluída,Pregoeiro
EAP-2023-02002,ARP Engenharia,9,Convocação para Assinatura,2023-08-03,2023-08-09,6.0,Concluída,Gestor do Contrato
EAP-2023-02002,ARP Engenharia,10,Assinatura do Contrato,2023-08-09,2023-08-16,7.0,Concluída,Ordenador
EAP-2024-02003,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2024-05-21,2024-05-31,10.0,Concluída,Equipe Técnica
EAP-2024-02003,Contratação Direta por Limite de Valor,2,Complementação de Informações,2024-05-31,2024-06-02,2.0,Concluída,Equipe Técnica
EAP-2024-02003,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2024-06-02,2024-06-05,3.0,Concluída,Equipe Técnica
EAP-2024-02003,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2024-06-05,2024-06-08,3.0,Concluída,Ordenador
EAP-2024-02003,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2024-06-08,2024-06-14,6.0,Concluída,Gestor do Contrato
EAP-2024-02003,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2024-06-14,2024-06-17,3.0,Concluída,Ordenador
EAP-2025-02004,Contratação de Serviços,1,Análise da Demanda,2025-02-08,2025-02-09,1.0,Concluída,Equipe Técnica
EAP-2025-02004,Contratação de Serviços,2,Complementação de Informações,2025-02-09,2025-02-26,17.0,Concluída,Equipe Técnica
EAP-2025-02004,Contratação de Serviços,3,Elaboração do Edital,2025-02-26,2025-04-05,38.0,Concluída,Equipe Técnica
EAP-2025-02004,Contratação de Serviços,4,Publicação do Edital,2025-04-05,2025-04-08,3.0,Concluída,Pregoeiro
EAP-2025-02004,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-04-08,2025-04-17,9.0,Concluída,Externo
EAP-2025-02004,Contratação de Serviços,6,Sessão de Disputa,2025-04-17,2025-04-18,1.0,Concluída,Pregoeiro
EAP-2025-02004,Contratação de Serviços,7,Habilitação,2025-04-18,2025-04-27,9.0,Concluída,Pregoeiro
EAP-2025-02004,Contratação de Serviços,8,Declaração de Vencedor,2025-04-27,2025-04-29,2.0,Concluída,Pregoeiro
EAP-2025-02004,Contratação de Serviços,9,Convocação para Assinatura,2025-04-29,2025-05-10,11.0,Concluída,Gestor do Contrato
EAP-2025-02004,Contratação de Serviços,10,Assinatura do Contrato,2025-05-10,2025-05-17,7.0,Concluída,Ordenador
EAP-2022-02005,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2022-10-14,2022-10-18,4.0,Concluída,Equipe Técnica
EAP-2022-02005,Contratação Direta por Limite de Valor,2,Complementação de Informações,2022-10-18,2022-10-25,7.0,Concluída,Equipe Técnica
EAP-2022-02005,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2022-10-25,2022-10-29,4.0,Concluída,Equipe Técnica
EAP-2022-02005,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2022-10-29,2022-10-31,2.0,Concluída,Ordenador
EAP-2022-02005,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2022-10-31,2022-11-04,4.0,Concluída,Gestor do Contrato
EAP-2022-02005,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2022-11-04,2022-11-05,1.0,Concluída,Ordenador
EAP-2022-02006,Contratação de Serviços,1,Análise da Demanda,2022-04-17,2022-05-08,21.0,Concluída,Equipe Técnica
EAP-2022-02006,Contratação de Serviços,2,Complementação de Informações,2022-05-08,2022-05-17,9.0,Concluída,Equipe Técnica
EAP-2022-02006,Contratação de Serviços,3,Elaboração do Edital,2022-05-17,2022-06-19,33.0,Concluída,Equipe Técnica
EAP-2022-02006,Contratação de Serviços,4,Publicação do Edital,2022-06-19,2022-06-23,4.0,Concluída,Pregoeiro
EAP-2022-02006,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2022-06-23,2022-07-05,12.0,Concluída,Externo
EAP-2022-02006,Contratação de Serviços,6,Sessão de Disputa,2022-07-05,2022-07-06,1.0,Concluída,Pregoeiro
EAP-2022-02006,Contratação de Serviços,7,Habilitação,2022-07-06,2022-07-13,7.0,Concluída,Pregoeiro
EAP-2022-02006,Contratação de Serviços,8,Declaração de Vencedor,2022-07-13,2022-07-17,4.0,Concluída,Pregoeiro
EAP-2022-02006,Contratação de Serviços,9,Convocação para Assinatura,2022-07-17,2022-07-23,6.0,Concluída,Gestor do Contrato
EAP-2022-02006,Contratação de Serviços,10,Assinatura do Contrato,2022-07-23,2022-07-29,6.0,Concluída,Ordenador
EAP-2024-02007,Contratação de Serviços,1,Análise da Demanda,2024-07-19,2024-08-07,19.0,Concluída,Equipe Técnica
EAP-2024-02007,Contratação de Serviços,2,Complementação de Informações,2024-08-07,2024-08-23,16.0,Concluída,Equipe Técnica
EAP-2024-02007,Contratação de Serviços,3,Elaboração do Edital,2024-08-23,2024-09-25,33.0,Concluída,Equipe Técnica
EAP-2024-02007,Contratação de Serviços,4,Publicação do Edital,2024-09-25,2024-09-27,2.0,Concluída,Pregoeiro
EAP-2024-02007,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2024-09-27,2024-10-19,22.0,Concluída,Externo
EAP-2024-02007,Contratação de Serviços,6,Sessão de Disputa,2024-10-19,,,Em Andamento,Pregoeiro
EAP-2024-02007,Contratação de Serviços,7,Habilitação,,,,Pendente,Pregoeiro
EAP-2024-02007,Contratação de Serviços,8,Declaração de Vencedor,,,,Pendente,Pregoeiro
EAP-2024-02007,Contratação de Serviços,9,Convocação para Assinatura,,,,Pendente,Gestor do Contrato
EAP-2024-02007,Contratação de Serviços,10,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2024-02008,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2024-12-19,2025-01-02,14.0,Concluída,Equipe Técnica
EAP-2024-02008,Contratação Direta por Limite de Valor,2,Complementação de Informações,2025-01-02,2025-01-04,2.0,Concluída,Equipe Técnica
EAP-2024-02008,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2025-01-04,2025-01-11,7.0,Concluída,Equipe Técnica
EAP-2024-02008,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,,,,Não Realizada,Ordenador
EAP-2024-02008,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,,,,Não Realizada,Gestor do Contrato
EAP-2024-02008,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,,,,Não Realizada,Ordenador
EAP-2025-02009,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2025-03-15,2025-03-29,14.0,Concluída,Equipe Técnica
EAP-2025-02009,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2025-03-29,2025-04-04,6.0,Concluída,Equipe Técnica
EAP-2025-02009,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2025-04-04,2025-04-10,6.0,Concluída,Equipe Técnica
EAP-2025-02009,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,2025-04-10,2025-04-14,4.0,Concluída,Ordenador
EAP-2025-02009,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,2025-04-14,2025-04-18,4.0,Concluída,Gestor do Contrato
EAP-2025-02009,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,2025-04-18,2025-04-21,3.0,Concluída,Ordenador
EAP-2023-02010,ARP Bens,1,Análise da Demanda,2023-02-04,2023-02-20,16.0,Concluída,Equipe Técnica
EAP-2023-02010,ARP Bens,2,Complementação de Informações,2023-02-20,2023-02-24,4.0,Concluída,Equipe Técnica
EAP-2023-02010,ARP Bens,3,Elaboração do Edital,2023-02-24,2023-03-04,8.0,Concluída,Equipe Técnica
EAP-2023-02010,ARP Bens,4,Publicação do Edital,2023-03-04,2023-03-07,3.0,Concluída,Pregoeiro
EAP-2023-02010,ARP Bens,5,Prazo de Elaboração das Propostas,2023-03-07,2023-03-23,16.0,Concluída,Externo
EAP-2023-02010,ARP Bens,6,Sessão de Disputa,2023-03-23,2023-03-24,1.0,Concluída,Pregoeiro
EAP-2023-02010,ARP Bens,7,Habilitação,2023-03-24,2023-03-30,6.0,Concluída,Pregoeiro
EAP-2023-02010,ARP Bens,8,Declaração de Vencedor,2023-03-30,2023-04-01,2.0,Concluída,Pregoeiro
EAP-2023-02010,ARP Bens,9,Convocação para Assinatura,2023-04-01,2023-04-02,1.0,Concluída,Gestor do Contrato
EAP-2023-02010,ARP Bens,10,Assinatura do Contrato,2023-04-02,2023-04-09,7.0,Concluída,Ordenador
EAP-2023-02011,Contratação de Serviços,1,Análise da Demanda,2023-02-16,2023-02-28,12.0,Concluída,Equipe Técnica
EAP-2023-02011,Contratação de Serviços,2,Complementação de Informações,2023-02-28,2023-03-10,10.0,Concluída,Equipe Técnica
EAP-2023-02011,Contratação de Serviços,3,Elaboração do Edital,2023-03-10,2023-04-01,22.0,Concluída,Equipe Técnica
EAP-2023-02011,Contratação de Serviços,4,Publicação do Edital,2023-04-01,2023-04-03,2.0,Concluída,Pregoeiro
EAP-2023-02011,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2023-04-03,2023-04-15,12.0,Concluída,Externo
EAP-2023-02011,Contratação de Serviços,6,Sessão de Disputa,2023-04-15,2023-04-16,1.0,Concluída,Pregoeiro
EAP-2023-02011,Contratação de Serviços,7,Habilitação,2023-04-16,2023-04-23,7.0,Concluída,Pregoeiro
EAP-2023-02011,Contratação de Serviços,8,Declaração de Vencedor,2023-04-23,2023-04-26,3.0,Concluída,Pregoeiro
EAP-2023-02011,Contratação de Serviços,9,Convocação para Assinatura,2023-04-26,2023-05-06,10.0,Concluída,Gestor do Contrato
EAP-2023-02011,Contratação de Serviços,10,Assinatura do Contrato,2023-05-06,2023-05-10,4.0,Concluída,Ordenador
EAP-2024-02012,Contratação de Serviços,1,Análise da Demanda,2024-11-16,2024-12-01,15.0,Concluída,Equipe Técnica
EAP-2024-02012,Contratação de Serviços,2,Complementação de Informações,2024-12-01,2024-12-16,15.0,Concluída,Equipe Técnica
EAP-2024-02012,Contratação de Serviços,3,Elaboração do Edital,2024-12-16,2024-12-28,12.0,Concluída,Equipe Técnica
EAP-2024-02012,Contratação de Serviços,4,Publicação do Edital,2024-12-28,2025-01-01,4.0,Concluída,Pregoeiro
EAP-2024-02012,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-01-01,2025-01-24,23.0,Concluída,Externo
EAP-2024-02012,Contratação de Serviços,6,Sessão de Disputa,2025-01-24,2025-01-25,1.0,Concluída,Pregoeiro
EAP-2024-02012,Contratação de Serviços,7,Habilitação,2025-01-25,2025-02-05,11.0,Concluída,Pregoeiro
EAP-2024-02012,Contratação de Serviços,8,Declaração de Vencedor,2025-02-05,2025-02-08,3.0,Concluída,Pregoeiro
EAP-2024-02012,Contratação de Serviços,9,Convocação para Assinatura,2025-02-08,2025-02-11,3.0,Concluída,Gestor do Contrato
EAP-2024-02012,Contratação de Serviços,10,Assinatura do Contrato,2025-02-11,2025-02-17,6.0,Concluída,Ordenador
EAP-2025-02013,ARP Bens,1,Análise da Demanda,2025-01-17,2025-02-02,16.0,Concluída,Equipe Técnica
EAP-2025-02013,ARP Bens,2,Complementação de Informações,2025-02-02,2025-02-06,4.0,Concluída,Equipe Técnica
EAP-2025-02013,ARP Bens,3,Elaboração do Edital,2025-02-06,2025-02-19,13.0,Concluída,Equipe Técnica
EAP-2025-02013,ARP Bens,4,Publicação do Edital,2025-02-19,2025-02-23,4.0,Concluída,Pregoeiro
EAP-2025-02013,ARP Bens,5,Prazo de Elaboração das Propostas,2025-02-23,2025-03-06,11.0,Concluída,Externo
EAP-2025-02013,ARP Bens,6,Sessão de Disputa,2025-03-06,2025-03-07,1.0,Concluída,Pregoeiro
EAP-2025-02013,ARP Bens,7,Habilitação,2025-03-07,2025-03-12,5.0,Concluída,Pregoeiro
EAP-2025-02013,ARP Bens,8,Declaração de Vencedor,2025-03-12,2025-03-15,3.0,Concluída,Pregoeiro
EAP-2025-02013,ARP Bens,9,Convocação para Assinatura,2025-03-15,2025-03-23,8.0,Concluída,Gestor do Contrato
EAP-2025-02013,ARP Bens,10,Assinatura do Contrato,2025-03-23,2025-03-24,1.0,Concluída,Ordenador
EAP-2022-02014,ARP Bens,1,Análise da Demanda,2022-05-09,2022-05-24,15.0,Concluída,Equipe Técnica
EAP-2022-02014,ARP Bens,2,Complementação de Informações,2022-05-24,2022-05-30,6.0,Concluída,Equipe Técnica
EAP-2022-02014,ARP Bens,3,Elaboração do Edital,2022-05-30,2022-06-21,22.0,Concluída,Equipe Técnica
EAP-2022-02014,ARP Bens,4,Publicação do Edital,2022-06-21,2022-06-23,2.0,Concluída,Pregoeiro
EAP-2022-02014,ARP Bens,5,Prazo de Elaboração das Propostas,2022-06-23,2022-07-08,15.0,Concluída,Externo
EAP-2022-02014,ARP Bens,6,Sessão de Disputa,2022-07-08,2022-07-09,1.0,Concluída,Pregoeiro
EAP-2022-02014,ARP Bens,7,Habilitação,2022-07-09,2022-07-21,12.0,Concluída,Pregoeiro
EAP-2022-02014,ARP Bens,8,Declaração de Vencedor,2022-07-21,2022-07-25,4.0,Concluída,Pregoeiro
EAP-2022-02014,ARP Bens,9,Convocação para Assinatura,2022-07-25,2022-08-04,10.0,Concluída,Gestor do Contrato
EAP-2022-02014,ARP Bens,10,Assinatura do Contrato,2022-08-04,2022-08-08,4.0,Concluída,Ordenador
EAP-2023-02015,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2023-04-09,2023-04-20,11.0,Concluída,Equipe Técnica
EAP-2023-02015,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2023-04-20,2023-04-25,5.0,Concluída,Equipe Técnica
EAP-2023-02015,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2023-04-25,2023-04-29,4.0,Concluída,Equipe Técnica
EAP-2023-02015,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,2023-04-29,2023-04-30,1.0,Concluída,Ordenador
EAP-2023-02015,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,2023-04-30,2023-05-06,6.0,Concluída,Gestor do Contrato
EAP-2023-02015,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,2023-05-06,2023-05-08,2.0,Concluída,Ordenador
EAP-2024-02016,Contratação de Serviços,1,Análise da Demanda,2024-09-06,2024-09-21,15.0,Concluída,Equipe Técnica
EAP-2024-02016,Contratação de Serviços,2,Complementação de Informações,2024-09-21,2024-10-03,12.0,Concluída,Equipe Técnica
EAP-2024-02016,Contratação de Serviços,3,Elaboração do Edital,2024-10-03,2024-10-28,25.0,Concluída,Equipe Técnica
EAP-2024-02016,Contratação de Serviços,4,Publicação do Edital,2024-10-28,2024-10-30,2.0,Concluída,Pregoeiro
EAP-2024-02016,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2024-10-30,2024-11-13,14.0,Concluída,Externo
EAP-2024-02016,Contratação de Serviços,6,Sessão de Disputa,2024-11-13,2024-11-14,1.0,Concluída,Pregoeiro
EAP-2024-02016,Contratação de Serviços,7,Habilitação,2024-11-14,2024-11-28,14.0,Concluída,Pregoeiro
EAP-2024-02016,Contratação de Serviços,8,Declaração de Vencedor,2024-11-28,2024-11-29,1.0,Concluída,Pregoeiro
EAP-2024-02016,Contratação de Serviços,9,Convocação para Assinatura,2024-11-29,2024-12-08,9.0,Concluída,Gestor do Contrato
EAP-2024-02016,Contratação de Serviços,10,Assinatura do Contrato,2024-12-08,2024-12-13,5.0,Concluída,Ordenador
EAP-2024-02017,ARP Bens,1,Análise da Demanda,2024-02-15,2024-02-21,6.0,Concluída,Equipe Técnica
EAP-2024-02017,ARP Bens,2,Complementação de Informações,2024-02-21,2024-02-28,7.0,Concluída,Equipe Técnica
EAP-2024-02017,ARP Bens,3,Elaboração do Edital,2024-02-28,2024-03-22,23.0,Concluída,Equipe Técnica
EAP-2024-02017,ARP Bens,4,Publicação do Edital,2024-03-22,2024-03-24,2.0,Concluída,Pregoeiro
EAP-2024-02017,ARP Bens,5,Prazo de Elaboração das Propostas,2024-03-24,2024-04-01,8.0,Concluída,Externo
EAP-2024-02017,ARP Bens,6,Sessão de Disputa,2024-04-01,2024-04-02,1.0,Concluída,Pregoeiro
EAP-2024-02017,ARP Bens,7,Habilitação,2024-04-02,2024-04-05,3.0,Concluída,Pregoeiro
EAP-2024-02017,ARP Bens,8,Declaração de Vencedor,2024-04-05,2024-04-07,2.0,Concluída,Pregoeiro
EAP-2024-02017,ARP Bens,9,Convocação para Assinatura,2024-04-07,2024-04-10,3.0,Concluída,Gestor do Contrato
EAP-2024-02017,ARP Bens,10,Assinatura do Contrato,2024-04-10,2024-04-15,5.0,Concluída,Ordenador
EAP-2024-02018,ARP Engenharia,1,Análise da Demanda,2024-03-22,2024-04-18,27.0,Concluída,Equipe Técnica
EAP-2024-02018,ARP Engenharia,2,Complementação de Informações,2024-04-18,2024-05-02,14.0,Concluída,Equipe Técnica
EAP-2024-02018,ARP Engenharia,3,Elaboração do Edital,2024-05-02,2024-06-23,52.0,Concluída,Equipe Técnica
EAP-2024-02018,ARP Engenharia,4,Publicação do Edital,2024-06-23,2024-06-27,4.0,Concluída,Pregoeiro
EAP-2024-02018,ARP Engenharia,5,Prazo de Elaboração das Propostas,2024-06-27,2024-07-10,13.0,Concluída,Externo
EAP-2024-02018,ARP Engenharia,6,Sessão de Disputa,2024-07-10,2024-07-11,1.0,Concluída,Pregoeiro
EAP-2024-02018,ARP Engenharia,7,Habilitação,2024-07-11,2024-07-25,14.0,Concluída,Pregoeiro
EAP-2024-02018,ARP Engenharia,8,Declaração de Vencedor,2024-07-25,2024-07-28,3.0,Concluída,Pregoeiro
EAP-2024-02018,ARP Engenharia,9,Convocação para Assinatura,2024-07-28,2024-08-08,11.0,Concluída,Gestor do Contrato
EAP-2024-02018,ARP Engenharia,10,Assinatura do Contrato,2024-08-08,2024-08-16,8.0,Concluída,Ordenador
EAP-2023-02019,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2023-12-01,2023-12-14,13.0,Concluída,Equipe Técnica
EAP-2023-02019,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2023-12-14,2023-12-20,6.0,Concluída,Equipe Técnica
EAP-2023-02019,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2023-12-20,2023-12-24,4.0,Concluída,Equipe Técnica
EAP-2023-02019,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,2023-12-24,2023-12-29,5.0,Concluída,Ordenador
EAP-2023-02019,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,2023-12-29,2024-01-03,5.0,Concluída,Gestor do Contrato
EAP-2023-02019,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,2024-01-03,2024-01-05,2.0,Concluída,Ordenador
EAP-2022-02020,ARP Bens,1,Análise da Demanda,2022-02-04,2022-02-16,12.0,Concluída,Equipe Técnica
EAP-2022-02020,ARP Bens,2,Complementação de Informações,2022-02-16,2022-02-22,6.0,Concluída,Equipe Técnica
EAP-2022-02020,ARP Bens,3,Elaboração do Edital,2022-02-22,2022-03-16,22.0,Concluída,Equipe Técnica
EAP-2022-02020,ARP Bens,4,Publicação do Edital,2022-03-16,2022-03-19,3.0,Concluída,Pregoeiro
EAP-2022-02020,ARP Bens,5,Prazo de Elaboração das Propostas,2022-03-19,2022-03-28,9.0,Concluída,Externo
EAP-2022-02020,ARP Bens,6,Sessão de Disputa,2022-03-28,2022-03-29,1.0,Concluída,Pregoeiro
EAP-2022-02020,ARP Bens,7,Habilitação,2022-03-29,2022-04-04,6.0,Concluída,Pregoeiro
EAP-2022-02020,ARP Bens,8,Declaração de Vencedor,2022-04-04,2022-04-08,4.0,Concluída,Pregoeiro
EAP-2022-02020,ARP Bens,9,Convocação para Assinatura,2022-04-08,2022-04-14,6.0,Concluída,Gestor do Contrato
EAP-2022-02020,ARP Bens,10,Assinatura do Contrato,2022-04-14,2022-04-19,5.0,Concluída,Ordenador
EAP-2025-02021,ARP Bens,1,Análise da Demanda,2025-05-02,2025-05-21,19.0,Concluída,Equipe Técnica
EAP-2025-02021,ARP Bens,2,Complementação de Informações,2025-05-21,2025-05-22,1.0,Concluída,Equipe Técnica
EAP-2025-02021,ARP Bens,3,Elaboração do Edital,2025-05-22,2025-06-14,23.0,Concluída,Equipe Técnica
EAP-2025-02021,ARP Bens,4,Publicação do Edital,2025-06-14,2025-06-17,3.0,Concluída,Pregoeiro
EAP-2025-02021,ARP Bens,5,Prazo de Elaboração das Propostas,2025-06-17,2025-06-26,9.0,Concluída,Externo
EAP-2025-02021,ARP Bens,6,Sessão de Disputa,2025-06-26,2025-06-27,1.0,Concluída,Pregoeiro
EAP-2025-02021,ARP Bens,7,Habilitação,2025-06-27,2025-07-03,6.0,Concluída,Pregoeiro
EAP-2025-02021,ARP Bens,8,Declaração de Vencedor,2025-07-03,2025-07-05,2.0,Concluída,Pregoeiro
EAP-2025-02021,ARP Bens,9,Convocação para Assinatura,2025-07-05,2025-07-13,8.0,Concluída,Gestor do Contrato
EAP-2025-02021,ARP Bens,10,Assinatura do Contrato,2025-07-13,2025-07-15,2.0,Concluída,Ordenador
