eap_id,fornecedor_id,valor_proposta,classificacao,vencedor,situacao
EAP-2022-01983,FORN-0297,197645.17,8,False,Habilitado
EAP-2023-01984,FORN-0006,755161.53,1,True,Inabilitado
EAP-2023-01984,FORN-0193,1056769.21,2,False,Habilitado
EAP-2023-01984,FORN-0005,986115.86,3,False,Habilitado
EAP-2024-01985,FORN-0055,15008.33,1,True,Habilitado
EAP-2024-01986,FORN-0058,6950161.12,1,True,Habilitado
EAP-2024-01986,FORN-0042,7097016.84,2,False,Habilitado
EAP-2024-01986,FORN-0095,7073990.23,3,False,Habilitado
EAP-2025-01987,FORN-0271,159980.46,1,True,Habilitado
EAP-2025-01987,FORN-0237,159444.11,2,False,Habilitado
EAP-2024-01988,FORN-0293,187022.47,1,True,Habilitado
EAP-2024-01988,FORN-0186,248247.31,2,False,Habilitado
EAP-2024-01988,FORN-0235,243896.86,3,False,Habilitado
EAP-2024-01988,FORN-0099,258560.63,4,False,Inabilitado
EAP-2025-01989,,482442.46,1,False,Habilitado
EAP-2025-01989,FORN-0031,359254.83,2,False,Habilitado
EAP-2025-01989,FORN-0173,371104.53,3,False,Habilitado
EAP-2025-01989,FORN-0002,417437.89,4,False,Habilitado
EAP-2022-01990,FORN-0007,147824.98,1,True,Inabilitado
EAP-2022-01990,FORN-0124,161827.94,2,False,Habilitado
EAP-2022-01990,FORN-0125,127322.71,3,False,Habilitado
EAP-2022-01990,FORN-0028,130654.14,4,False,Habilitado
EAP-2022-01990,FORN-0153,146025.85,5,False,Habilitado
EAP-2024-01991,,624308.76,1,False,Habilitado
EAP-2024-01991,FORN-0215,515601.87,2,False,Habilitado
EAP-2024-01991,FORN-0051,490899.62,3,False,Habilitado
EAP-2024-01991,FORN-0193,476598.91,4,False,Habilitado
EAP-2024-01991,FORN-0172,501307.95,5,False,Inabilitado
EAP-2024-01991,FORN-0113,562905.04,6,False,Habilitado
EAP-2024-01991,FORN-0237,663155.72,7,False,Habilitado
EAP-2024-01992,FORN-0006,1080727.3,1,True,Habilitado
EAP-2024-01992,FORN-0252,1503402.39,2,False,Habilitado
EAP-2024-01992,FORN-0271,1212704.89,3,False,Habilitado
EAP-2024-01992,FORN-0036,1403193.36,4,False,Habilitado
EAP-2024-01992,FORN-0214,1294440.0,5,False,Habilitado
EAP-2024-01992,FORN-0077,1587959.5,6,False,Inabilitado
EAP-2023-01993,,13938.22,1,False,Habilitado
EAP-2023-01993,FORN-0058,12114.11,2,False,Habilitado
EAP-2023-01993,FORN-0026,13138.86,3,False,Habilitado
EAP-2023-01993,FORN-0222,14397.34,4,False,Habilitado
EAP-2023-01993,FORN-0204,14944.87,5,False,Habilitado
EAP-2023-01993,FORN-0063,13716.63,6,False,Inabilitado
EAP-2023-01993,FORN-0028,13691.73,7,False,Habilitado
EAP-2023-01993,FORN-0113,11151.38,8,False,Habilitado
EAP-2023-01993,FORN-0236,13228.56,9,False,Habilitado
EAP-2023-01993,FORN-0030,14688.22,10,False,Habilitado
EAP-2023-01993,FORN-0170,14028.71,11,False,Habilitado
EAP-2023-01994,,240408.26,1,False,Habilitado
EAP-2022-01995,FORN-0060,384283.3,1,True,Habilitado
EAP-2024-01996,FORN-0246,146381.52,1,True,Habilitado
EAP-2024-01996,FORN-0025,180886.2,2,False,Habilitado
EAP-2024-01996,FORN-0282,189029.73,3,False,Inabilitado
EAP-2024-01996,FORN-0237,148282.5,4,False,Habilitado
EAP-2024-01996,FORN-0139,192830.49,5,False,Inabilitado
EAP-2025-01997,FORN-0133,18811.29,1,True,Habilitado
EAP-2023-01998,FORN-0210,268979.52,1,True,Habilitado
EAP-2023-01998,FORN-0251,344385.05,2,False,Habilitado
EAP-2023-01998,FORN-0278,350092.98,3,False,Habilitado
EAP-2023-01998,FORN-0265,313316.32,4,False,Habilitado
EAP-2023-01998,FORN-0160,275121.58,5,False,Habilitado
EAP-2023-01998,FORN-0241,373287.12,6,False,Habilitado
EAP-2023-01999,FORN-0015,82631.41,1,True,Habilitado
EAP-2023-02000,,661033.68,1,False,Habilitado
EAP-2023-02000,FORN-0201,635942.99,2,False,Habilitado
EAP-2023-02000,FORN-0276,518241.08,3,False,Habilitado
EAP-2023-02000,FORN-0221,614430.64,4,False,Inabilitado
EAP-2023-02000,FORN-0091,513542.71,5,False,Habilitado
EAP-2025-02001,FORN-0272,242745.2,1,True,Habilitado
EAP-2023-02002,FORN-0003,32129.22,1,True,Habilitado
EAP-2023-02002,FORN-0034,33820.81,2,False,Inabilitado
EAP-2023-02002,FORN-0167,35989.96,3,False,Inabilitado
EAP-2023-02002,FORN-0132,38486.56,4,False,Habilitado
EAP-2023-02002,FORN-0250,33679.62,5,False,Habilitado
EAP-2023-02002,FORN-0171,32890.88,6,False,Habilitado
EAP-2023-02002,FORN-0182,38938.64,7,False,Habilitado
EAP-2023-02002,FORN-0009,36574.81,8,False,Habilitado
EAP-2024-02003,FORN-0137,64382.38,1,True,Habilitado
EAP-2025-02004,FORN-0179,53215.16,1,True,Habilitado
EAP-2025-02004,FORN-0229,49032.24,2,False,Inabilitado
EAP-2025-02004,FORN-0268,53979.93,3,False,Habilitado
EAP-2025-02004,FORN-0034,51630.31,4,False,Habilitado
EAP-2025-02004,FORN-0142,56610.45,5,False,Habilitado
EAP-2025-02004,FORN-0010,61477.12,6,False,Habilitado
EAP-2022-02005,FORN-0168,617755.42,1,True,Habilitado
EAP-2022-02006,FORN-0238,48926.93,1,True,Habilitado
EAP-2022-02006,FORN-0041,50123.58,2,False,Habilitado
EAP-2022-02006,FORN-0216,64253.18,3,False,Habilitado
EAP-2024-02007,,1235598.6,1,False,Habilitado
EAP-2024-02007,FORN-0111,1518736.87,2,False,Habilitado
EAP-2024-02007,FORN-0055,1620489.61,3,False,Inabilitado
EAP-2024-02007,FORN-0192,1301592.6,4,False,Habilitado
EAP-2024-02007,FORN-0292,1462619.96,5,False,Habilitado
EAP-2024-02007,FORN-0210,1415894.79,6,False,Habilitado
EAP-2024-02007,FORN-0121,1311903.1,7,False,Habilitado
EAP-2024-02007,FORN-0241,1686319.73,8,False,Habilitado
EAP-2024-02007,FORN-0276,1491367.55,9,False,Habilitado
EAP-2024-02008,,592594.31,1,False,Habilitado
EAP-2025-02009,FORN-0105,374027.87,1,True,Habilitado
EAP-2023-02010,FORN-0018,743814.03,1,True,Habilitado
EAP-2023-02010,FORN-0025,843621.2,2,False,Habilitado
EAP-2023-02010,FORN-0156,792101.25,3,False,Habilitado
EAP-2023-02011,FORN-0252,255978.65,1,True,Habilitado
EAP-2023-02011,FORN-0178,237877.33,2,False,Habilitado
EAP-2023-02011,FORN-0280,265241.83,3,False,Habilitado
EAP-2023-02011,FORN-0034,279074.7,4,False,Habilitado
EAP-2023-02011,FORN-0169,227342.39,5,False,Habilitado
EAP-2023-02011,FORN-0051,236911.23,6,False,Inabilitado
EAP-2024-02012,FORN-0038,324720.88,1,False,Habilitado
EAP-2024-02012,FORN-0083,267127.39,2,False,Habilitado
EAP-2024-02012,FORN-0223,261506.56,3,True,Habilitado
EAP-2024-02012,FORN-0274,254322.75,4,False,Inabilitado
EAP-2024-02012,FORN-0028,269774.93,5,False,Habilitado
EAP-2024-02012,FORN-0011,314656.35,6,False,Habilitado
EAP-2024-02012,FORN-0257,324866.52,7,False,Habilitado
EAP-2024-02012,FORN-0219,261981.73,8,False,Inabilitado
EAP-2024-02012,FORN-0026,278134.94,9,False,Habilitado
EAP-2025-02013,FORN-0231,98465.16,1,True,Habilitado
EAP-2025-02013,FORN-0050,121874.0,2,False,Inabilitado
EAP-2025-02013,FORN-0053,95672.84,3,False,Habilitado
EAP-2025-02013,FORN-0245,111800.16,4,False,Inabilitado
EAP-2025-02013,FORN-0239,124219.21,5,False,Habilitado
EAP-2025-02013,FORN-0078,98497.78,6,False,Habilitado
EAP-2025-02013,FORN-0143,115974.43,7,False,Inabilitado
EAP-2025-02013,FORN-0084,111451.48,8,False,Habilitado
EAP-2025-02013,FORN-0002,109296.04,9,False,Habilitado
EAP-2022-02014,FORN-0003,2199043.07,1,True,Habilitado
EAP-2022-02014,FORN-0131,2092977.28,2,False,Habilitado
EAP-2022-02014,FORN-0246,2135211.63,3,False,Inabilitado
EAP-2022-02014,FORN-0249,1818170.39,4,False,Habilitado
EAP-2022-02014,FORN-0166,2067862.69,5,False,Habilitado
EAP-2023-02015,FORN-0212,684218.55,1,True,Habilitado
EAP-2024-02016,FORN-0007,809063.99,1,True,Habilitado
EAP-2024-02016,FORN-0212,883941.37,2,False,Habilitado
EAP-2024-02016,FORN-0048,960305.26,3,False,Habilitado
EAP-2024-02016,FORN-0230,1163218.63,4,False,Habilitado
EAP-2024-02016,FORN-0178,1179757.97,5,False,Habilitado
EAP-2024-02016,FORN-0286,1187106.91,6,False,Habilitado
EAP-2024-02016,FORN-0223,1095050.13,7,False,Inabilitado
EAP-2024-02016,FORN-0092,1200803.83,8,False,Habilitado
EAP-2024-02017,FORN-0164,1378650.28,1,True,Habilitado
EAP-2024-02017,FORN-0260,2015190.85,2,False,Habilitado
EAP-2024-02017,FORN-0109,1938030.21,3,False,Habilitado
EAP-2024-02017,FORN-0093,1802184.58,4,False,Inabilitado
EAP-2024-02017,FORN-0186,1789960.74,5,False,Habilitado
EAP-2024-02017,FORN-0039,1481508.42,6,False,Habilitado
EAP-2024-02018,FORN-0004,11716.36,1,True,Habilitado
EAP-2024-02018,FORN-0069,12030.46,2,False,Habilitado
EAP-2024-02018,FORN-0075,13502.87,3,False,Inabilitado
EAP-2024-02018,FORN-0227,11198.44,4,False,Habilitado
EAP-2024-02018,FORN-0249,9993.0,5,False,Habilitado
EAP-2024-02018,FORN-0243,12063.77,6,False,Habilitado
EAP-2024-02018,FORN-0029,13775.52,7,False,Habilitado
EAP-2023-02019,FORN-0213,1120881.83,1,True,Habilitado
EAP-2022-02020,FORN-0285,382117.5,1,True,Habilitado
EAP-2022-02020,FORN-0102,495873.53,2,False,Habilitado
EAP-2022-02020,FORN-0143,395014.75,3,False,Habilitado
EAP-2022-02020,FORN-0132,400631.82,4,False,Habilitado
EAP-2022-02020,FORN-0276,460440.62,5,False,Habilitado
EAP-2025-02021,FORN-0278,133273.11,1,True,Habilitado
EAP-2025-02021,FORN-0245,138481.57,2,False,Habilitado
EAP-2025-02021,FORN-0208,114289.74,3,False,Habilitado
EAP-2025-02021,FORN-0142,156421.0,4,False,Inabilitado
EAP-2025-02021,FORN-0052,136358.2,5,False,Habilitado
EAP-2025-02021,FORN-0190,126549.6,6,False,Inabilitado
EAP-2025-02021,FORN-0053,147467.58,7,False,Habilitado
EAP-2025-02021,FORN-0108,144294.38,8,False,Habilitado
EAP-2025-02021,FORN-0280,124701.39,9,False,Habilitado
EAP-2023-02022,FORN-0175,272075.23,1,True,Habilitado
EAP-2023-02022,FORN-0125,232055.56,2,False,Habilitado
EAP-2023-02022,FORN-0061,314895.45,3,False,Habilitado
EAP-2023-02022,FORN-0237,233797.36,4,False,Habilitado
EAP-2023-02022,FORN-0164,227050.42,5,False,Habilitado
EAP-2023-02022,FORN-0086,313405.69,6,False,Habilitado
EAP-2023-02022,FORN-0077,230157.65,7,False,Habilitado
EAP-2025-02023,FORN-0219,32835.31,1,True,Habilitado
EAP-2025-02024,FORN-0148,687611.36,1,True,Inabilitado
EAP-2025-02024,FORN-0295,992401.1,2,False,Habilitado
EAP-2025-02024,FORN-0222,1037615.52,3,False,Habilitado
EAP-2025-02024,FORN-0167,906955.95,4,False,Habilitado
EAP-2022-02025,,192746.32,1,False,Habilitado
EAP-2025-02026,,341284.32,1,False,Habilitado
EAP-2025-02026,FORN-0216,429915.3,2,False,Inabilitado
EAP-2025-02027,,254467.12,1,False,Inabilitado
EAP-2025-02027,FORN-0268,325688.01,2,False,Habilitado
EAP-2025-02027,FORN-0023,279896.6,3,False,Habilitado
EAP-2025-02027,FORN-0157,353405.3,4,False,Habilitado
EAP-2025-02027,FORN-0266,310489.29,5,False,Habilitado
EAP-2025-02027,FORN-0088,272317.33,6,False,Habilitado
EAP-2025-02027,FORN-0150,344192.98,7,False,Habilitado
EAP-2025-02027,FORN-0022,359921.64,8,False,Habilitado
EAP-2025-02027,FORN-0244,332419.37,9,False,Inabilitado
EAP-2023-02028,FORN-0120,1336953.0,1,True,Habilitado
EAP-2023-02028,FORN-0012,1605216.6,2,False,Inabilitado
EAP-2023-02029,FORN-0221,5417.66,1,True,Habilitado
EAP-2022-02030,FORN-0007,447823.12,1,True,Habilitado
EAP-2022-02030,FORN-0260,406640.66,2,False,Habilitado
EAP-2022-02030,FORN-0238,464546.92,3,False,Habilitado
EAP-2025-02031,FORN-0272,1037619.34,1,True,Habilitado
EAP-2025-02031,FORN-0181,1152518.65,2,False,Habilitado
EAP-2022-02032,FORN-0003,395434.95,1,True,Inabilitado
EAP-2022-02032,FORN-0215,481437.83,2,False,Habilitado
EAP-2022-02032,FORN-0074,480114.85,3,False,Inabilitado
EAP-2022-02032,FORN-0104,428997.54,4,False,Inabilitado
EAP-2025-02033,FORN-0300,141509.31,1,True,Habilitado
EAP-2025-02033,FORN-0011,162402.17,2,False,Inabilitado
EAP-2025-02033,FORN-0033,120140.64,3,False,Habilitado
EAP-2025-02033,FORN-0044,147856.34,4,False,Habilitado
EAP-2025-02033,FORN-0190,138661.39,5,False,Habilitado
EAP-2025-02033,FORN-0102,126077.61,6,False,Inabilitado
EAP-2025-02033,FORN-0070,154147.95,7,False,Habilitado
EAP-2025-02033,FORN-0231,123656.72,8,False,Inabilitado
EAP-2022-02034,FORN-0022,34157.23,1,True,Habilitado
EAP-2022-02034,FORN-0173,39669.39,2,False,Habilitado
EAP-2022-02034,FORN-0195,35076.92,3,False,Inabilitado
EAP-2022-02034,FORN-0279,30049.27,4,False,Inabilitado
EAP-2022-02034,FORN-0261,33937.33,5,False,Habilitado
EAP-2022-02034,FORN-0216,40676.99,6,False,Habilitado
EAP-2022-02034,FORN-0109,38801.32,7,False,Habilitado
EAP-2022-02035,FORN-0043,44817.49,1,True,Habilitado
EAP-2025-02036,FORN-0063,710827.59,1,True,Inabilitado
EAP-2025-02036,FORN-0277,668440.84,2,False,Inabilitado
EAP-2025-02036,FORN-0299,869610.64,3,False,Habilitado
EAP-2025-02036,FORN-0282,845093.09,4,False,Habilitado
EAP-2025-02036,FORN-0039,616401.07,5,False,Habilitado
EAP-2025-02036,FORN-0091,797000.91,6,False,Habilitado
EAP-2025-02036,FORN-0077,685847.15,7,False,Habilitado
EAP-2025-02036,FORN-0115,747710.71,8,False,Habilitado
EAP-2024-02037,FORN-0227,133593.98,1,True,Habilitado
EAP-2024-02037,FORN-0200,179520.56,2,False,Habilitado
EAP-2024-02037,FORN-0139,136522.17,3,False,Habilitado
EAP-2024-02037,FORN-0148,168264.81,4,False,Inabilitado
EAP-2024-02037,FORN-0171,140591.79,5,False,Habilitado
EAP-2024-02037,FORN-0059,152900.82,6,False,Habilitado
EAP-2024-02037,FORN-0082,145785.85,7,False,Habilitado
EAP-2024-02037,FORN-0168,160786.79,8,False,Habilitado
EAP-2024-02037,FORN-0197,163758.7,9,False,Habilitado
EAP-2022-02038,FORN-0178,128434.01,1,True,Habilitado
EAP-2022-02038,FORN-0290,134763.05,2,False,Habilitado
EAP-2022-02038,FORN-0198,149057.56,3,False,Habilitado
EAP-2022-02038,FORN-0063,153323.87,4,False,Habilitado
EAP-2022-02038,FORN-0108,163041.5,5,False,Habilitado
EAP-2022-02038,FORN-0266,117816.51,6,False,Habilitado
EAP-2022-02038,FORN-0030,132648.15,7,False,Habilitado
EAP-2022-02038,FORN-0230,124600.9,8,False,Habilitado
EAP-2022-02038,FORN-0039,149060.77,9,False,Habilitado
EAP-2022-02038,FORN-0287,138194.78,10,False,Habilitado
EAP-2022-02038,FORN-0193,117175.29,11,False,Habilitado
EAP-2022-02038,FORN-0023,114651.95,12,False,Habilitado
EAP-2022-02038,FORN-0222,137420.94,13,False,Habilitado
EAP-2022-02039,,78615.96,1,False,Habilitado
EAP-2022-02039,FORN-0265,84166.5,2,False,Habilitado
EAP-2022-02039,FORN-0194,75400.55,3,False,Habilitado
EAP-2022-02039,FORN-0008,79779.99,4,False,Habilitado
EAP-2022-02039,FORN-0157,98266.01,5,False,Habilitado
EAP-2022-02039,FORN-0095,75161.53,6,False,Habilitado
EAP-2022-02039,FORN-0249,68296.75,7,False,Habilitado
EAP-2022-02040,,1652099.98,1,False,Habilitado
EAP-2022-02040,FORN-0185,1587868.23,2,False,Habilitado
EAP-2024-02041,FORN-0015,107066.26,1,True,Habilitado
EAP-2024-02041,FORN-0091,123218.49,2,False,Habilitado
EAP-2023-02042,,106458.18,1,False,Habilitado
EAP-2023-02042,FORN-0197,98199.13,2,False,Habilitado
EAP-2023-02042,FORN-0154,103564.85,3,False,Habilitado
EAP-2023-02042,FORN-0038,107425.8,4,False,Habilitado
EAP-2023-02042,FORN-0072,115914.16,5,False,Habilitado
EAP-2023-02042,FORN-0110,104179.34,6,False,Inabilitado
EAP-2023-02042,FORN-0164,105927.39,7,False,Habilitado
EAP-2023-02042,FORN-0087,115596.45,8,False,Habilitado
EAP-2025-02043,FORN-0112,22052.51,1,True,Habilitado
EAP-2025-02043,FORN-0197,31197.34,2,False,Habilitado
EAP-2025-02043,FORN-0016,25933.33,3,False,Habilitado
EAP-2025-02043,FORN-0269,29554.94,4,False,Inabilitado
EAP-2025-02043,FORN-0036,28278.72,5,False,Habilitado
EAP-2025-02043,FORN-0047,22817.35,6,False,Habilitado
EAP-2025-02043,FORN-0002,29293.77,7,False,Habilitado
EAP-2024-02044,,23786.64,1,False,Habilitado
EAP-2024-02044,FORN-0262,30186.01,2,False,Habilitado
EAP-2024-02044,FORN-0016,28502.35,3,False,Habilitado
EAP-2024-02044,FORN-0260,28455.92,4,False,Habilitado
EAP-2024-02044,FORN-0171,24363.68,5,False,Habilitado
EAP-2024-02044,FORN-0286,25228.97,6,False,Habilitado
EAP-2024-02044,FORN-0259,28598.39,7,False,Habilitado
EAP-2024-02044,FORN-0147,24936.58,8,False,Inabilitado
EAP-2024-02044,FORN-0134,25826.36,9,False,Habilitado
EAP-2022-02045,FORN-0022,341474.14,1,True,Inabilitado
EAP-2024-02046,FORN-0049,210610.65,1,True,Habilitado
EAP-2024-02046,FORN-0109,276566.7,2,False,Habilitado
EAP-2024-02046,FORN-0287,230059.79,3,False,Inabilitado
EAP-2025-02047,FORN-0017,224013.36,1,True,Habilitado
EAP-2025-02047,FORN-0259,322054.76,2,False,Inabilitado
EAP-2025-02047,FORN-0029,276377.37,3,False,Habilitado
EAP-2025-02047,FORN-0156,328552.71,4,False,Habilitado
EAP-2022-02048,FORN-0038,648812.64,1,True,Habilitado
EAP-2022-02049,FORN-0234,37372.22,1,True,Habilitado
EAP-2022-02049,FORN-0169,36374.63,2,False,Habilitado
EAP-2022-02049,FORN-0193,38939.79,3,False,Habilitado
EAP-2022-02049,FORN-0263,31059.96,4,False,Habilitado
EAP-2022-02049,FORN-0134,34581.54,5,False,Habilitado
EAP-2022-02049,FORN-0091,43478.97,6,False,Habilitado
EAP-2023-02050,FORN-0210,125228.08,1,True,Habilitado
EAP-2022-02051,,88670.55,1,False,Habilitado
EAP-2022-02052,FORN-0227,1908946.31,1,True,Habilitado
EAP-2024-02053,FORN-0008,24486.2,1,True,Inabilitado
EAP-2024-02054,FORN-0002,30862.26,1,True,Habilitado
EAP-2024-02054,FORN-0226,38843.66,2,False,Habilitado
EAP-2024-02054,FORN-0159,30384.67,3,False,Habilitado
EAP-2024-02054,FORN-0199,36544.36,4,False,Habilitado
EAP-2024-02054,FORN-0004,27544.23,5,False,Habilitado
EAP-2024-02054,FORN-0112,34894.53,6,False,Inabilitado
EAP-2024-02054,FORN-0030,31121.52,7,False,Habilitado
EAP-2024-02054,FORN-0068,28851.86,8,False,Habilitado
EAP-2024-02054,FORN-0109,35263.19,9,False,Habilitado
EAP-2024-02054,FORN-0055,27653.94,10,False,Habilitado
EAP-2024-02054,FORN-0069,29273.13,11,False,Habilitado
EAP-2024-02054,FORN-0037,32003.69,12,False,Habilitado
EAP-2024-02054,FORN-0251,32972.32,13,False,Habilitado
EAP-2023-02055,FORN-0164,569280.26,1,True,Habilitado
EAP-2023-02056,FORN-0070,63686.18,1,True,Habilitado
EAP-2023-02056,FORN-0134,62396.96,2,False,Inabilitado
EAP-2023-02056,FORN-0060,88309.33,3,False,Habilitado
EAP-2023-02056,FORN-0196,84570.17,4,False,Habilitado
EAP-2023-02056,FORN-0177,67410.51,5,False,Habilitado
EAP-2023-02056,FORN-0067,75600.88,6,False,Inabilitado
EAP-2023-02056,FORN-0233,65360.98,7,False,Habilitado
EAP-2023-02056,FORN-0086,88120.94,8,False,Inabilitado
EAP-2023-02056,FORN-0203,75623.71,9,False,Habilitado
EAP-2023-02057,FORN-0007,78004.33,1,True,Habilitado
EAP-2023-02057,FORN-0166,99193.27,2,False,Habilitado
EAP-2023-02057,FORN-0033,75832.14,3,False,Habilitado
EAP-2023-02057,FORN-0116,80350.02,4,False,Habilitado
EAP-2023-02057,FORN-0204,95982.02,5,False,Inabilitado
EAP-2023-02057,FORN-0087,92020.2,6,False,Habilitado
EAP-2023-02057,FORN-0080,76834.88,7,False,Inabilitado
EAP-2022-02058,FORN-0018,8640716.23,1,True,Habilitado
EAP-2022-02058,FORN-0047,12145351.55,2,False,Habilitado
EAP-2024-02059,,1051715.02,1,False,Inabilitado
EAP-2023-02060,FORN-0013,139832.21,1,True,Inabilitado
EAP-2023-02060,FORN-0199,215201.95,2,False,Habilitado
EAP-2023-02060,FORN-0043,189481.43,3,False,Habilitado
EAP-2022-02061,FORN-0007,39051.87,1,True,Inabilitado
EAP-2022-02061,FORN-0254,41756.9,2,False,Habilitado
EAP-2022-02061,FORN-0074,42094.75,3,False,Habilitado
EAP-2023-02062,FORN-0007,5297363.91,1,True,Habilitado
EAP-2023-02062,FORN-0187,5297704.39,2,False,Habilitado
EAP-2022-02063,FORN-0135,21237.42,1,True,Habilitado
EAP-2022-02063,FORN-0004,27423.84,2,False,Inabilitado
EAP-2022-02063,FORN-0223,26330.01,3,False,Habilitado
EAP-2025-02064,FORN-0007,10692.5,1,True,Habilitado
EAP-2025-02064,FORN-0118,11346.8,2,False,Habilitado
EAP-2023-02065,FORN-0186,295587.3,1,True,Habilitado
EAP-2023-02065,FORN-0058,322304.86,2,False,Habilitado
EAP-2023-02065,FORN-0206,352614.01,3,False,Habilitado
EAP-2023-02065,FORN-0096,313901.35,4,False,Habilitado
EAP-2023-02065,FORN-0216,383766.83,5,False,Habilitado
EAP-2023-02065,FORN-0068,380643.15,6,False,Inabilitado
EAP-2025-02066,FORN-0004,52475.01,1,True,Habilitado
EAP-2025-02066,FORN-0126,53939.22,2,False,Habilitado
EAP-2025-02066,FORN-0019,58556.43,3,False,Habilitado
EAP-2025-02066,FORN-0186,58976.39,4,False,Habilitado
EAP-2025-02066,FORN-0039,60162.33,5,False,Habilitado
EAP-2025-02066,FORN-0174,53848.62,6,False,Habilitado
EAP-2025-02067,FORN-0159,3466852.38,1,True,Habilitado
EAP-2025-02067,FORN-0151,4605974.69,2,False,Habilitado
EAP-2025-02067,FORN-0001,3399110.24,3,False,Habilitado
EAP-2025-02067,FORN-0245,3430770.2,4,False,Habilitado
EAP-2022-02068,FORN-0214,375380.73,1,True,Habilitado
EAP-2022-02068,FORN-0213,383508.62,2,False,Habilitado
EAP-2022-02068,FORN-0173,360678.43,3,False,Habilitado
EAP-2022-02068,FORN-0123,313725.22,4,False,Habilitado
EAP-2022-02068,FORN-0122,386362.2,5,False,Inabilitado
EAP-2022-02068,FORN-0289,404617.51,6,False,Habilitado
EAP-2022-02068,FORN-0026,370731.08,7,False,Habilitado
EAP-2024-02069,FORN-0295,203088.36,1,True,Inabilitado
EAP-2024-02069,FORN-0164,264787.51,2,False,Habilitado
EAP-2022-02070,FORN-0001,86519.34,1,True,Habilitado
EAP-2022-02070,FORN-0015,105647.64,2,False,Habilitado
EAP-2024-02071,FORN-0003,29996.57,1,True,Habilitado
EAP-2024-02071,FORN-0073,30872.66,2,False,Habilitado
EAP-2024-02071,FORN-0194,29742.2,3,False,Habilitado
EAP-2024-02071,FORN-0250,37229.58,4,False,Habilitado
EAP-2024-02071,FORN-0185,36875.25,5,False,Habilitado
EAP-2024-02071,FORN-0023,31265.73,6,False,Habilitado
EAP-2024-02071,FORN-0048,41561.0,7,False,Habilitado
EAP-2024-02072,FORN-0251,33663.53,1,True,Inabilitado
EAP-2024-02072,FORN-0116,30935.46,2,False,Habilitado
EAP-2024-02072,FORN-0296,33950.92,3,False,Habilitado
EAP-2024-02072,FORN-0131,33981.8,4,False,Habilitado
EAP-2024-02072,FORN-0190,29795.91,5,False,Habilitado
EAP-2024-02072,FORN-0185,32559.66,6,False,Habilitado
EAP-2024-02072,FORN-0262,35664.03,7,False,Habilitado
EAP-2024-02072,FORN-0149,33904.24,8,False,Habilitado
EAP-2024-02072,FORN-0199,32375.42,9,False,Habilitado
EAP-2025-02073,,480624.91,1,False,Habilitado
EAP-2024-02074,FORN-0240,11938.27,1,True,Habilitado
EAP-2024-02075,FORN-0065,672245.67,1,True,Habilitado
EAP-2022-02076,FORN-0015,772356.03,1,True,Habilitado
EAP-2022-02076,FORN-0208,868847.19,2,False,Habilitado
EAP-2022-02076,FORN-0009,753803.14,3,False,Inabilitado
EAP-2022-02076,FORN-0058,911436.07,4,False,Habilitado
EAP-2022-02076,FORN-0250,669439.54,5,False,Inabilitado
EAP-2024-02077,FORN-0275,218778.66,1,True,Habilitado
EAP-2024-02077,FORN-0083,251935.99,2,False,Habilitado
EAP-2024-02077,FORN-0200,292620.39,3,False,Habilitado
EAP-2024-02077,FORN-0237,246383.4,4,False,Habilitado
EAP-2024-02078,,2245717.42,1,False,Habilitado
EAP-2024-02078,FORN-0082,1909701.83,2,False,Habilitado
EAP-2024-02078,FORN-0075,2141721.09,3,False,Habilitado
EAP-2024-02078,FORN-0264,2249530.23,4,False,Habilitado
EAP-2024-02078,FORN-0146,1904675.5,5,False,Habilitado
EAP-2024-02078,FORN-0101,2140629.97,6,False,Habilitado
EAP-2024-02078,FORN-0221,2249953.5,7,False,Habilitado
EAP-2023-02079,FORN-0209,14050.58,1,True,Habilitado
EAP-2023-02079,FORN-0006,16674.86,2,False,Habilitado
EAP-2025-02080,FORN-0233,13477.45,1,True,Habilitado
EAP-2025-02080,FORN-0249,13996.41,2,False,Habilitado
EAP-2025-02080,FORN-0042,12310.65,3,False,Habilitado
EAP-2025-02080,FORN-0016,12305.18,4,False,Habilitado
EAP-2025-02080,FORN-0117,14875.73,5,False,Habilitado
EAP-2025-02080,FORN-0197,12660.95,6,False,Inabilitado
EAP-2025-02080,FORN-0174,11313.14,7,False,Inabilitado
EAP-2025-02080,FORN-0146,15636.77,8,False,Habilitado
EAP-2022-02081,FORN-0017,6996.02,1,True,Inabilitado
EAP-2024-02082,,66005.1,1,False,Habilitado
EAP-2024-02082,FORN-0173,58004.03,2,False,Habilitado
EAP-2024-02082,FORN-0112,71596.06,3,False,Inabilitado
EAP-2024-02082,FORN-0033,55947.18,4,False,Inabilitado
EAP-2024-02082,FORN-0187,73504.22,5,False,Habilitado
EAP-2025-02083,FORN-0257,593306.88,1,True,Inabilitado
EAP-2024-02084,FORN-0052,122883.99,1,True,Habilitado
EAP-2024-02084,FORN-0180,161740.06,2,False,Habilitado
EAP-2024-02084,FORN-0157,125858.06,3,False,Habilitado
EAP-2024-02084,FORN-0241,158948.33,4,False,Habilitado
EAP-2024-02084,FORN-0101,167314.9,5,False,Habilitado
EAP-2024-02084,FORN-0162,151965.71,6,False,Habilitado
EAP-2024-02084,FORN-0218,132794.28,7,False,Habilitado
