eap_id,eap_padrao,categoria_contratacao,modalidade,tipo_servico,objeto_resumido,unidade_demandante,valor_estimado,valor_contratado,dt_abertura,dt_assinatura,prazo_total_dias,num_etapas,fornecedor_vencedor_id,fornecedor_vencedor_nome,num_participantes,tem_intercorrencia,tipo_intercorrencia,status,urgencia,complexidade
EAP-2025-01805,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-DF,SUREF-DF,1053896.56,1053744.22,2025-06-29,,,6,,,1,False,,Em Andamento,Urgente,Média
EAP-2025-01806,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-DF,SUREF-DF,577722.65,523521.31,2025-05-15,2025-08-06,83.0,10,FORN-0223,Omega Limpeza Ltda,6,False,,Concluído,Normal,Baixa
EAP-2023-01807,ARP Bens,Licitação,Licitação Eletrônica,Treinamento e Capacitação,Contratação de treinamento e capacitação para DIRES,DIRES,37455.39,35448.12,2023-07-31,2023-10-14,75.0,10,FORN-0096,Sol Telecomunicações ME,6,False,,Concluído,Urgente,Média
EAP-2023-01808,ARP Bens,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para DIOPE,DIOPE,1080761.42,971937.54,2023-05-18,2023-08-14,88.0,10,FORN-0003,Sul Serviços ME,3,True,Certame Fracassado,Concluído,Urgente,Baixa
EAP-2025-01809,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIMAC,DIMAC,318308.55,275803.89,2025-12-17,2026-01-15,29.0,6,FORN-0113,Sigma Serviços ME,1,False,,Concluído,Emergencial,Baixa
EAP-2024-01810,Contratação de Serviços,Licitação,Licitação Eletrônica,Material de Escritório,Contratação de material de escritório para CENOP-RECIFE,CENOP-RECIFE,305528.05,259039.68,2024-08-14,2024-11-14,92.0,10,FORN-0282,Tech Facilities EPP,5,False,,Concluído,Normal,Média
EAP-2024-01811,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para CENOP-RJ,CENOP-RJ,3307640.97,2981972.19,2024-07-17,2024-10-21,96.0,10,FORN-0138,Elite Infraestrutura ME,4,False,,Concluído,Normal,Alta
EAP-2023-01812,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para SUREF-BA,SUREF-BA,69751.32,51839.28,2023-11-19,2024-02-23,96.0,10,FORN-0003,Sul Serviços ME,7,False,,Concluído,Normal,Média
EAP-2023-01813,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-SP,SUREF-SP,2162583.17,1853168.15,2023-07-09,2023-08-14,36.0,6,FORN-0199,Sigma Infraestrutura ME,3,False,,Concluído,Normal,Alta
EAP-2023-01814,ARP Bens,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DICRE,DICRE,417615.46,400577.26,2023-03-04,2023-05-14,71.0,10,FORN-0057,Sigma Administração Ltda,3,False,,Concluído,Normal,Média
EAP-2025-01815,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Marketing e Comunicação,Contratação de marketing e comunicação para SUREF-MG,SUREF-MG,147167.63,,2025-11-29,,,6,,,3,False,,Cancelado,Normal,Alta
EAP-2024-01816,ARP Bens,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para DIFIN,DIFIN,57711.78,53031.78,2024-03-28,2024-06-03,67.0,10,FORN-0164,Prime Soluções Eireli,7,False,,Concluído,Normal,Média
EAP-2024-01817,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para CENOP-RECIFE,CENOP-RECIFE,178794.83,168163.38,2024-07-03,2024-11-18,138.0,10,FORN-0099,Fast Engenharia ME,2,True,Certame Fracassado,Concluído,Normal,Média
EAP-2025-01818,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-PE,SUREF-PE,134637.75,116901.86,2025-04-20,2025-07-29,100.0,10,FORN-0015,Fast Limpeza Eireli,7,False,,Concluído,Normal,Alta
EAP-2022-01819,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DIRIS,DIRIS,38999.86,33969.27,2022-04-18,2022-06-23,66.0,10,FORN-0160,Max Serviços Eireli,9,False,,Concluído,Normal,Alta
EAP-2022-01820,ARP Engenharia,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para DICRE,DICRE,7180.9,5284.78,2022-08-27,2022-12-07,102.0,10,FORN-0007,Fast Transporte Eireli,8,False,,Concluído,Normal,Média
EAP-2022-01821,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Limpeza,Contratação de facilities - limpeza para SUREF-PE,SUREF-PE,36370.54,32910.18,2022-04-25,2022-06-03,39.0,6,FORN-0077,Norte Infraestrutura EPP,2,False,,Concluído,Emergencial,Média
EAP-2022-01822,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DITEC,DITEC,106080.76,76627.44,2022-03-03,2022-05-12,70.0,10,FORN-0084,Central Infraestrutura Eireli,8,False,,Concluído,Normal,Média
EAP-2022-01823,ARP Bens,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para DIOPE,DIOPE,81909.49,65074.43,2022-09-04,2022-12-08,95.0,10,FORN-0240,Smart Transporte EPP,6,True,Inabilitação de Licitante,Concluído,Normal,Baixa
EAP-2025-01824,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Armazenagem,Contratação de logística - armazenagem para DIOPE,DIOPE,5000.0,,2025-09-09,,,10,,,4,False,,Cancelado,Urgente,Média
EAP-2025-01825,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIMAP,DIMAP,786905.58,629323.33,2025-10-25,,,10,,,5,False,,Em Andamento,Normal,Baixa
EAP-2025-01826,Inexigibilidade,Inexigibilidade,Inexigibilidade,Engenharia - Obras,Contratação de engenharia - obras para DIFIN,DIFIN,1754607.62,1669563.08,2025-08-20,2025-09-24,35.0,5,FORN-0263,Omega Serviços ME,1,False,,Concluído,Normal,Média
EAP-2024-01827,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Recepção,Contratação de facilities - recepção para SUREF-CE,SUREF-CE,46554.35,45337.27,2024-06-29,2024-08-09,41.0,6,FORN-0197,Max Limpeza EPP,1,False,,Concluído,Normal,Baixa
EAP-2022-01828,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para DIMAP,DIMAP,39350.56,31051.36,2022-01-07,2022-05-16,129.0,10,FORN-0015,Fast Limpeza Eireli,9,True,Impugnação ao Edital,Concluído,Urgente,Alta
EAP-2025-01829,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-BA,SUREF-BA,231113.57,169390.45,2025-12-05,2026-03-19,104.0,10,FORN-0152,Global Logística Ltda,5,True,Questionamento de Preço,Concluído,Normal,Média
EAP-2022-01830,Contratação de Serviços,Licitação,Licitação Eletrônica,Treinamento e Capacitação,Contratação de treinamento e capacitação para DILOG,DILOG,39540.03,,2022-03-16,,,10,,,10,True,Certame Deserto,Cancelado,Normal,Baixa
EAP-2023-01831,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Recepção,Contratação de facilities - recepção para DIFIN,DIFIN,326706.31,305944.62,2023-10-17,2023-11-01,15.0,6,FORN-0158,Delta Serviços ME,1,False,,Concluído,Normal,Alta
EAP-2022-01832,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Material de Escritório,Contratação de material de escritório para SUREF-PE,SUREF-PE,110393.68,102219.96,2022-09-10,2022-10-10,30.0,6,FORN-0014,Max Limpeza S.A.,1,False,,Concluído,Normal,Baixa
EAP-2023-01833,ARP Bens,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DILOG,DILOG,333613.56,233950.0,2023-02-11,2023-06-20,129.0,10,FORN-0246,Norte Gestão Eireli,7,True,Diligência TCU,Concluído,Normal,Média
EAP-2022-01834,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para DIFIN,DIFIN,157043.52,119269.56,2022-02-24,,,10,,,7,False,,Em Andamento,Urgente,Média
EAP-2022-01835,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIOPE,DIOPE,351627.56,302601.78,2022-09-19,2023-01-31,134.0,10,FORN-0181,Pro Administração S.A.,6,False,,Concluído,Urgente,Alta
EAP-2023-01836,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-DF,SUREF-DF,1609334.16,1196934.77,2023-03-13,2023-06-12,91.0,10,FORN-0003,Sul Serviços ME,4,False,,Concluído,Normal,Baixa
EAP-2025-01837,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para SUREF-PE,SUREF-PE,517733.8,455798.19,2025-06-15,2025-10-22,129.0,10,FORN-0006,Smart Segurança S.A.,8,True,Inabilitação de Licitante,Concluído,Normal,Alta
EAP-2025-01838,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Limpeza,Contratação de facilities - limpeza para SUREF-PE,SUREF-PE,101599.12,101086.07,2025-11-21,2025-12-25,34.0,6,FORN-0085,Global Administração EPP,1,False,,Concluído,Normal,Média
EAP-2023-01839,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para SUREF-RJ,SUREF-RJ,195463.37,180471.31,2023-12-18,2024-03-24,97.0,10,FORN-0029,Delta Gestão S.A.,7,False,,Concluído,Normal,Média
EAP-2023-01840,ARP Bens,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-RJ,SUREF-RJ,97055.4,,2023-01-19,,,10,,,11,False,,Cancelado,Urgente,Alta
EAP-2023-01841,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Manutenção,Contratação de engenharia - manutenção para CENOP-DF,CENOP-DF,48772.03,48458.92,2023-02-14,2023-03-21,35.0,6,FORN-0060,Delta Tecnologia Eireli,1,False,,Concluído,Normal,Média
EAP-2025-01842,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para CENOP-RECIFE,CENOP-RECIFE,204800.95,182710.03,2025-02-07,2025-02-27,20.0,6,FORN-0235,Leste Telecomunicações S.A.,3,False,,Concluído,Emergencial,Média
EAP-2024-01843,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para CENOP-RECIFE,CENOP-RECIFE,473003.17,471126.84,2024-10-06,2024-10-30,24.0,6,FORN-0135,Fast Logística S.A.,1,False,,Concluído,Normal,Baixa
EAP-2024-01844,ARP Bens,Licitação,Licitação Eletrônica,Treinamento e Capacitação,Contratação de treinamento e capacitação para DIGER,DIGER,203613.19,195204.21,2024-09-06,2025-01-18,134.0,10,FORN-0078,Omega Gestão Ltda,3,True,Questionamento de Preço,Concluído,Normal,Alta
EAP-2025-01845,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DICOM,DICOM,2177820.78,1935087.5,2025-11-15,2025-12-29,44.0,6,FORN-0009,Norte Consultoria S.A.,1,False,,Concluído,Normal,Média
EAP-2023-01846,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Recepção,Contratação de facilities - recepção para DIRIS,DIRIS,19437.78,17881.47,2023-06-04,2023-09-30,118.0,10,FORN-0290,Smart Transporte Eireli,12,False,,Concluído,Normal,Alta
EAP-2025-01847,ARP Engenharia,Licitação,Licitação Eletrônica,Material de Escritório,Contratação de material de escritório para SUREF-DF,SUREF-DF,220144.37,192332.31,2025-07-16,2025-11-07,114.0,10,FORN-0155,Sigma Limpeza Ltda,3,False,,Concluído,Normal,Média
EAP-2025-01848,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para CENOP-DF,CENOP-DF,468620.92,407734.57,2025-06-19,,,10,,,4,False,,Em Andamento,Urgente,Baixa
EAP-2024-01849,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para SUREF-BA,SUREF-BA,136403.9,,2024-09-07,,,6,,,1,False,,Cancelado,Normal,Baixa
EAP-2023-01850,ARP Bens,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para SUREF-DF,SUREF-DF,26386.45,19471.26,2023-04-29,2023-08-04,97.0,10,FORN-0157,Sigma Facilities EPP,6,True,Revisão de Edital,Concluído,Urgente,Média
EAP-2025-01851,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para DISEC,DISEC,88068.32,79358.52,2025-09-13,2026-01-02,111.0,10,FORN-0026,Ultra Transporte ME,5,True,Diligência TCU,Concluído,Normal,Baixa
EAP-2023-01852,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Recepção,Contratação de facilities - recepção para DIGER,DIGER,143331.34,129693.09,2023-04-15,2023-07-17,93.0,10,FORN-0103,Omega Engenharia EPP,6,False,,Concluído,Normal,Média
EAP-2024-01853,ARP Engenharia,Licitação,Licitação Eletrônica,Logística - Armazenagem,Contratação de logística - armazenagem para CENOP-RJ,CENOP-RJ,357178.88,253836.12,2024-09-02,,,10,,,4,True,Revisão de Edital,Em Andamento,Normal,Média
EAP-2024-01854,ARP Bens,Licitação,Licitação Eletrônica,Consultoria - Gestão,Contratação de consultoria - gestão para DIMAC,DIMAC,220556.11,204010.76,2024-01-25,2024-04-18,84.0,10,FORN-0216,Premium Digital EPP,5,True,Suspensão Judicial,Concluído,Urgente,Média
EAP-2023-01855,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para DICRE,DICRE,601636.72,565349.23,2023-07-11,,,6,,,2,True,Complementação de Documentação,Suspenso,Normal,Média
EAP-2024-01856,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-SP,SUREF-SP,978657.27,931721.18,2024-01-03,2024-03-28,85.0,10,FORN-0267,Top Manutenção EPP,3,False,,Concluído,Normal,Baixa
EAP-2022-01857,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para DIPES,DIPES,171138.02,161412.02,2022-12-12,2023-03-11,89.0,10,FORN-0271,Elite Transporte S.A.,3,True,Impugnação ao Edital,Concluído,Normal,Baixa
EAP-2022-01858,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-DF,SUREF-DF,817973.45,756805.93,2022-07-03,2022-11-03,123.0,10,FORN-0006,Smart Segurança S.A.,7,True,Recurso Administrativo,Concluído,Normal,Média
EAP-2025-01859,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DICRE,DICRE,413099.6,396388.66,2025-06-24,2025-07-21,27.0,6,FORN-0191,Smart Serviços ME,2,False,,Concluído,Emergencial,Média
EAP-2022-01860,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIMAC,DIMAC,344506.08,283228.33,2022-12-04,2023-02-20,78.0,10,FORN-0256,Fast Manutenção EPP,4,False,,Concluído,Normal,Média
EAP-2024-01861,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Logística - Transporte,Contratação de logística - transporte para DIRES,DIRES,316828.86,302496.98,2024-06-15,2024-07-15,30.0,6,FORN-0296,Premium Administração S.A.,1,False,,Concluído,Emergencial,Média
EAP-2025-01862,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para SUREF-SP,SUREF-SP,385229.81,359016.35,2025-08-21,2025-09-20,30.0,6,FORN-0107,Master Digital EPP,1,False,,Concluído,Urgente,Média
EAP-2025-01863,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Recepção,Contratação de facilities - recepção para SUREF-PE,SUREF-PE,162603.09,142691.95,2025-11-20,2026-03-26,126.0,10,FORN-0169,Brasil Telecomunicações Eireli,4,True,Recurso Administrativo,Concluído,Normal,Baixa
EAP-2025-01864,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-RJ,SUREF-RJ,6085321.77,5463929.97,2025-10-08,2025-11-25,48.0,6,FORN-0006,Smart Segurança S.A.,1,False,,Concluído,Normal,Baixa
EAP-2022-01865,ARP Bens,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIFIN,DIFIN,51313.28,42759.76,2022-09-05,,,10,,,12,False,,Em Andamento,Urgente,Média
EAP-2023-01866,ARP Bens,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIGER,DIGER,997597.5,,2023-07-12,,,10,,,9,False,,Cancelado,Urgente,Baixa
EAP-2022-01867,ARP Bens,Licitação,Licitação Eletrônica,Material de Escritório,Contratação de material de escritório para DITEC,DITEC,551631.63,413174.17,2022-10-15,2023-01-08,85.0,10,FORN-0166,Beta Segurança EPP,4,False,,Concluído,Normal,Média
EAP-2024-01868,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para CENOP-SP,CENOP-SP,1988888.65,1460144.86,2024-06-10,2024-10-15,127.0,10,FORN-0126,Sul Segurança Ltda,5,True,Questionamento de Preço,Concluído,Urgente,Baixa
EAP-2023-01869,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para CENOP-DF,CENOP-DF,483720.56,454902.32,2023-02-17,2023-03-18,29.0,6,FORN-0006,Smart Segurança S.A.,1,False,,Concluído,Normal,Baixa
EAP-2024-01870,Contratação de Serviços,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para CENOP-RECIFE,CENOP-RECIFE,109919.52,99366.11,2024-04-12,2024-07-11,90.0,10,FORN-0015,Fast Limpeza Eireli,5,False,,Concluído,Normal,Baixa
EAP-2022-01871,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DICOM,DICOM,691268.18,533012.57,2022-03-19,2022-06-21,94.0,10,FORN-0099,Fast Engenharia ME,7,False,,Concluído,Normal,Média
EAP-2025-01872,Contratação de Serviços,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para DIMAP,DIMAP,118427.59,87315.61,2025-07-24,2025-10-31,99.0,10,FORN-0015,Fast Limpeza Eireli,9,False,,Concluído,Normal,Média
EAP-2023-01873,Inexigibilidade,Inexigibilidade,Inexigibilidade,Facilities - Vigilância,Contratação de facilities - vigilância para DIGER,DIGER,16131.11,13730.75,2023-04-02,2023-06-20,79.0,5,FORN-0005,Sul Construções ME,1,True,Questionamento de Preço,Concluído,Normal,Baixa
EAP-2024-01874,ARP Bens,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para DIOPE,DIOPE,538089.2,479545.34,2024-12-19,2025-04-18,120.0,10,FORN-0018,Top Gestão EPP,6,True,Diligência TCU,Concluído,Normal,Baixa
EAP-2023-01875,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para DIMAC,DIMAC,422017.16,332829.82,2023-10-06,2023-12-30,85.0,10,FORN-0223,Omega Limpeza Ltda,10,False,,Concluído,Urgente,Média
EAP-2024-01876,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-PR,SUREF-PR,655104.96,618541.72,2024-03-16,2024-04-22,37.0,6,FORN-0090,Omega Transporte EPP,1,False,,Concluído,Normal,Média
EAP-2023-01877,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Seguros,Contratação de seguros para DIPES,DIPES,300744.33,288740.67,2023-08-22,,,6,,,1,False,,Em Andamento,Normal,Baixa
EAP-2025-01878,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para DIRIS,DIRIS,173684.24,173312.31,2025-03-12,2025-04-08,27.0,6,FORN-0125,Ultra Segurança Ltda,1,False,,Concluído,Urgente,Alta
EAP-2023-01879,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Recepção,Contratação de facilities - recepção para DIPES,DIPES,23996.92,22537.5,2023-07-19,2023-09-01,44.0,6,FORN-0047,Super Construções S.A.,1,False,,Concluído,Urgente,Baixa
EAP-2025-01880,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Armazenagem,Contratação de logística - armazenagem para SUREF-RJ,SUREF-RJ,451455.44,382475.26,2025-10-16,,,10,,,5,False,,Em Andamento,Normal,Média
EAP-2022-01881,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para DICRE,DICRE,868731.56,837484.44,2022-09-20,2022-10-28,38.0,6,FORN-0295,Prime Digital ME,1,False,,Concluído,Normal,Média
EAP-2024-01882,ARP Bens,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para CENOP-SP,CENOP-SP,2582715.98,1816998.81,2024-12-05,2025-02-12,69.0,10,FORN-0052,Nacional Soluções EPP,7,False,,Concluído,Normal,Baixa
EAP-2025-01883,Inexigibilidade,Inexigibilidade,Inexigibilidade,Consultoria - Gestão,Contratação de consultoria - gestão para CENOP-SP,CENOP-SP,238419.15,203394.8,2025-03-15,2025-04-09,25.0,5,FORN-0081,Brasil Gestão S.A.,1,False,,Concluído,Normal,Média
EAP-2024-01884,Contratação de Serviços,Licitação,Licitação Eletrônica,Marketing e Comunicação,Contratação de marketing e comunicação para DILOG,DILOG,175115.28,130924.25,2024-09-07,2024-11-09,63.0,10,FORN-0266,Omega Tecnologia Ltda,7,False,,Concluído,Normal,Baixa
EAP-2024-01885,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Consultoria - Jurídica,Contratação de consultoria - jurídica para SUREF-PE,SUREF-PE,205345.2,202609.87,2024-04-25,2024-05-23,28.0,6,FORN-0003,Sul Serviços ME,1,False,,Concluído,Urgente,Baixa
EAP-2022-01886,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIJUR,DIJUR,721530.11,717628.33,2022-01-21,2022-06-03,133.0,10,FORN-0127,Ultra Administração EPP,3,True,Suspensão Judicial,Concluído,Normal,Baixa
EAP-2022-01887,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-CE,SUREF-CE,522793.84,461748.57,2022-04-22,2022-08-08,108.0,10,FORN-0288,Global Construções S.A.,3,False,,Concluído,Urgente,Baixa
EAP-2022-01888,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para CENOP-SP,CENOP-SP,107805.02,,2022-08-24,,,10,,,5,True,Questionamento de Preço,Cancelado,Normal,Média
EAP-2023-01889,ARP Bens,Licitação,Licitação Eletrônica,Treinamento e Capacitação,Contratação de treinamento e capacitação para DICOM,DICOM,89902.01,64385.49,2023-11-09,2024-01-21,73.0,10,FORN-0002,Net Transporte ME,4,False,,Concluído,Normal,Média
EAP-2022-01890,ARP Bens,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para CENOP-RJ,CENOP-RJ,155288.43,116193.68,2022-06-11,2022-08-17,67.0,10,FORN-0134,Smart Digital Eireli,4,False,,Concluído,Normal,Média
EAP-2023-01891,Inexigibilidade,Inexigibilidade,Inexigibilidade,Facilities - Vigilância,Contratação de facilities - vigilância para DICOM,DICOM,730413.07,658883.01,2023-06-16,2023-07-16,30.0,5,FORN-0015,Fast Limpeza Eireli,1,False,,Concluído,Normal,Baixa
EAP-2025-01892,ARP Bens,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para SUREF-MG,SUREF-MG,677030.32,479112.78,2025-02-01,2025-04-18,76.0,10,FORN-0043,Ultra Manutenção Eireli,5,False,,Concluído,Urgente,Baixa
EAP-2023-01893,Inexigibilidade,Inexigibilidade,Inexigibilidade,Engenharia - Obras,Contratação de engenharia - obras para DIFIN,DIFIN,340193.01,337589.83,2023-01-26,2023-02-15,20.0,5,FORN-0243,Alpha Infraestrutura EPP,1,False,,Concluído,Normal,Baixa
EAP-2023-01894,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIJUR,DIJUR,1011340.27,848381.45,2023-02-04,,,10,,,7,True,Suspensão Judicial,Em Andamento,Normal,Baixa
EAP-2025-01895,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Armazenagem,Contratação de logística - armazenagem para DIJUR,DIJUR,16117.92,14206.23,2025-09-20,2025-12-15,86.0,10,FORN-0191,Smart Serviços ME,3,False,,Concluído,Normal,Média
EAP-2024-01896,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para SUREF-DF,SUREF-DF,1375006.3,1332876.35,2024-03-22,,,6,,,1,False,,Em Andamento,Urgente,Alta
EAP-2023-01897,ARP Bens,Licitação,Licitação Eletrônica,Seguros,Contratação de seguros para SUREF-BA,SUREF-BA,22928.26,19353.41,2023-10-05,2023-12-19,75.0,10,FORN-0026,Ultra Transporte ME,4,False,,Concluído,Normal,Baixa
EAP-2025-01898,Contratação de Serviços,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para CENOP-SP,CENOP-SP,151241.85,139716.42,2025-04-08,,,10,,,3,True,Recurso Administrativo,Em Andamento,Normal,Média
EAP-2022-01899,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIRIS,DIRIS,539878.07,488793.33,2022-05-12,2022-09-21,132.0,10,FORN-0142,Global Sistemas EPP,7,True,Impugnação ao Edital,Concluído,Normal,Baixa
EAP-2024-01900,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Recepção,Contratação de facilities - recepção para CENOP-RJ,CENOP-RJ,31340.15,29123.7,2024-01-21,2024-02-08,18.0,6,FORN-0144,Leste Facilities ME,1,False,,Concluído,Normal,Média
EAP-2023-01901,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DIMAP,DIMAP,3157465.09,2830418.64,2023-11-21,2024-02-17,88.0,10,FORN-0102,Top Sistemas Eireli,8,False,,Concluído,Normal,Média
EAP-2025-01902,Inexigibilidade,Inexigibilidade,Inexigibilidade,Facilities - Vigilância,Contratação de facilities - vigilância para DIRES,DIRES,143759.48,140149.87,2025-07-01,2025-07-27,26.0,5,FORN-0004,Express Telecomunicações S.A.,1,False,,Concluído,Normal,Baixa
